,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
176,GP,M,16,U,GT3,T,4,4,health,other,other,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,1,1,2,0,8,9,8
177,GP,M,17,U,GT3,T,3,3,other,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,2,12,16,16,16
178,GP,M,16,U,LE3,T,2,2,services,other,course,other,1,1,0,no,no,no,no,no,yes,yes,no,4,4,3,1,1,3,4,14,13,14
179,GP,F,15,U,GT3,T,2,1,other,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,4,2,2,1,1,5,0,15,14,14
180,GP,M,16,U,GT3,T,3,3,other,services,home,other,1,4,0,no,no,yes,no,yes,yes,yes,yes,3,3,2,2,4,2,0,7,6,6
181,GP,M,16,U,GT3,T,2,3,other,other,course,mother,1,2,2,no,no,no,yes,yes,yes,yes,no,4,3,4,1,1,4,0,11,10,0
182,GP,M,17,U,GT3,T,1,1,other,other,home,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,5,5,5,14,8,7,0
183,GP,M,16,U,GT3,T,4,4,other,other,reputation,father,1,2,0,no,yes,no,no,yes,yes,no,yes,4,4,2,1,2,3,0,11,10,11
184,GP,M,15,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4,3,2,1,1,5,2,8,8,0
185,GP,M,16,U,LE3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,2,5,12,11,9,9
186,GP,F,17,U,GT3,T,2,1,teacher,teacher,other,father,1,2,0,no,yes,yes,no,yes,yes,yes,no,5,4,3,1,1,5,0,10,8,8
187,GP,F,16,R,LE3,T,1,1,other,other,home,father,2,1,0,no,yes,yes,yes,yes,yes,yes,no,5,2,3,2,3,5,2,8,8,0
188,GP,M,16,U,LE3,T,4,4,other,other,reputation,mother,2,3,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,2,5,10,9,9,9
189,GP,M,18,U,GT3,T,1,1,health,other,course,father,2,1,0,no,no,yes,no,yes,yes,yes,no,4,3,3,1,4,3,14,9,9,9
190,GP,M,18,U,GT3,T,2,4,at_home,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,4,4,1,1,3,0,14,15,15
191,GP,F,18,U,GT3,T,3,3,other,other,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,yes,4,3,4,1,2,4,2,13,12,13
192,GP,M,16,U,GT3,T,2,2,at_home,other,reputation,father,2,1,0,no,yes,yes,no,yes,yes,yes,no,4,3,2,1,2,5,4,10,9,10
193,GP,M,19,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,5,1,1,1,4,0,9,8,5
194,GP,F,17,U,GT3,T,2,2,other,services,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,1,5,2,9,9,10
195,GP,M,15,U,GT3,T,2,2,other,other,course,mother,1,3,0,no,no,yes,yes,yes,yes,yes,no,4,3,3,1,3,1,0,10,10,10
196,GP,F,16,U,GT3,A,4,1,other,health,reputation,mother,2,1,0,no,yes,no,yes,no,yes,yes,no,4,3,1,1,3,3,6,8,6,8
197,GP,F,18,U,GT3,T,3,3,services,other,course,mother,2,1,0,no,no,no,yes,yes,yes,no,yes,4,3,4,1,2,3,0,10,7,8
198,GP,M,17,R,GT3,T,4,2,teacher,teacher,other,mother,1,2,0,no,yes,yes,yes,yes,yes,no,no,5,3,4,2,2,5,15,8,8,0
199,GP,M,18,R,GT3,T,2,1,other,services,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,5,3,3,1,1,5,0,7,8,8
200,GP,M,17,U,GT3,T,3,1,other,other,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,no,yes,4,4,4,1,3,5,15,12,11,11
201,MS,F,16,U,GT3,A,3,2,other,other,home,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,2,3,10,7,8,5
202,GP,F,18,U,GT3,T,4,4,other,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,1,3,0,16,14,0
203,GP,F,15,U,GT3,T,1,1,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,2,3,0,9,9,0
204,GP,M,16,R,GT3,T,3,2,other,services,reputation,mother,2,2,0,yes,yes,no,yes,yes,yes,yes,no,5,2,3,1,3,5,0,9,9,9
205,GP,F,17,U,GT3,T,2,2,other,other,course,father,2,2,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,2,2,0,9,9,11
206,GP,F,16,U,GT3,T,3,3,other,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,5,0,7,8,8
207,GP,F,15,U,LE3,T,2,2,health,services,course,father,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,3,1,2,5,22,14,13,13
208,GP,F,15,U,GT3,A,2,2,services,services,home,father,1,2,0,no,no,yes,no,yes,yes,yes,yes,3,3,3,1,2,3,6,12,13,13
209,GP,M,18,U,GT3,T,4,3,at_home,services,course,father,1,3,0,no,no,no,no,yes,yes,yes,no,3,3,2,1,1,5,8,9,10,9
210,GP,M,16,R,LE3,T,3,1,other,other,reputation,mother,1,2,1,no,yes,no,no,yes,yes,yes,no,3,2,3,1,3,5,2,9,9,8
211,GP,M,19,U,GT3,T,4,3,other,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,2,1,2,5,14,7,7,0
212,GP,F,15,U,GT3,T,3,2,services,services,course,mother,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,4,3,2,3,3,6,12,13,12
213,MS,F,16,U,LE3,T,2,3,services,other,course,father,3,2,0,no,no,yes,no,yes,yes,yes,no,5,4,4,1,4,3,6,7,10,9
214,GP,F,17,U,GT3,T,3,2,teacher,other,reputation,mother,2,2,0,no,no,yes,yes,yes,yes,yes,yes,4,3,2,4,5,3,2,7,0,5
215,GP,F,16,U,LE3,T,1,1,health,other,reputation,mother,1,2,1,no,no,yes,yes,yes,yes,yes,no,4,2,4,1,3,3,4,6,15,7
216,MS,M,18,U,GT3,T,4,1,other,health,course,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,3,3,3,1,2,5,0,10,10,10
217,GP,F,16,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,no,yes,no,yes,yes,yes,no,4,3,2,1,3,5,4,8,11,11
218,GP,F,15,U,GT3,T,2,2,services,other,reputation,father,1,3,0,no,yes,no,no,yes,yes,no,yes,5,3,5,1,3,1,0,8,8,9
219,GP,F,15,U,GT3,T,1,1,other,other,course,other,1,2,0,no,no,yes,no,yes,yes,yes,no,4,2,1,1,1,4,2,9,8,8
220,GP,F,15,U,LE3,T,3,2,services,other,other,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,5,3,3,1,1,5,4,9,9,9
221,GP,M,15,R,LE3,T,4,4,services,other,course,mother,1,1,0,no,yes,yes,no,no,yes,yes,yes,4,3,4,1,4,5,0,13,13,13
222,GP,F,15,U,GT3,T,3,2,other,other,reputation,mother,2,4,0,no,no,yes,no,yes,yes,yes,yes,4,3,3,1,1,4,0,8,6,8
223,GP,M,15,R,GT3,T,1,1,other,other,other,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,3,1,2,1,1,3,3,6,7,8
224,GP,F,17,U,GT3,T,1,2,other,other,reputation,mother,1,2,0,no,yes,yes,yes,yes,no,yes,no,4,3,4,1,2,5,0,7,5,6
225,GP,F,15,U,LE3,T,4,4,other,other,home,father,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,5,1,5,5,2,12,13,13
226,GP,M,18,U,GT3,A,1,3,other,other,course,father,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,1,3,0,13,13,13
227,GP,F,18,R,GT3,T,1,1,services,services,other,mother,1,2,0,yes,no,no,yes,yes,yes,yes,yes,4,4,5,1,1,5,0,8,8,8
228,GP,F,15,R,GT3,T,3,2,services,other,other,mother,2,2,0,no,yes,yes,yes,no,yes,yes,no,5,3,4,1,1,3,2,17,17,17
229,MS,F,17,U,GT3,T,1,1,other,other,home,mother,2,2,0,no,no,yes,no,no,yes,yes,yes,4,3,3,1,4,3,0,12,12,11
230,GP,M,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,4,1,1,4,4,14,10,10
231,GP,F,18,U,GT3,T,4,2,teacher,services,reputation,mother,1,3,0,no,no,no,no,yes,yes,yes,no,5,4,3,2,3,1,12,6,8,0
232,GP,F,17,U,LE3,T,4,3,health,other,other,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,2,2,1,3,3,0,13,16,14
233,GP,F,17,U,LE3,T,3,3,services,other,reputation,father,2,1,1,no,yes,yes,yes,no,yes,yes,yes,3,4,4,1,3,1,2,12,13,12
234,GP,F,18,U,GT3,T,4,4,services,other,reputation,father,1,4,0,no,no,no,no,yes,yes,yes,no,4,4,5,1,1,5,0,7,10,10
235,GP,F,18,R,GT3,T,2,2,other,other,course,mother,1,2,0,no,no,no,yes,no,yes,yes,no,4,4,2,1,1,1,4,10,11,11
236,GP,M,17,U,GT3,T,2,2,health,other,course,mother,2,1,0,no,yes,yes,no,yes,yes,yes,no,4,4,3,1,2,3,10,10,10,10
237,GP,F,15,R,LE3,T,2,2,at_home,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,3,1,1,4,4,8,9,9
238,GP,M,16,U,GT3,T,3,4,teacher,services,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,3,4,2,10,10,11
239,GP,F,16,U,LE3,T,3,3,services,services,home,father,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,5,2,8,9,8
240,GP,M,17,U,LE3,T,2,2,other,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,1,1,3,0,11,10,0
241,GP,M,18,U,GT3,T,1,1,other,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,1,4,0,13,13,13
242,GP,F,15,U,GT3,T,1,2,health,services,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,1,3,0,4,5,0
243,GP,M,18,U,GT3,T,2,2,other,other,course,mother,3,2,0,no,no,yes,no,yes,yes,yes,no,4,3,3,1,1,5,2,11,11,10
244,GP,F,18,U,GT3,T,4,3,teacher,services,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,4,2,4,5,4,13,13,14
245,GP,M,15,R,GT3,T,3,2,health,services,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,3,3,5,2,4,4,4
246,GP,M,18,U,GT3,A,3,3,other,other,course,mother,1,4,0,no,yes,yes,no,yes,yes,no,no,4,3,4,1,2,1,10,13,11,11
247,GP,M,19,U,LE3,T,1,1,other,services,other,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,2,3,1,2,3,6,16,17,17
248,GP,M,17,U,GT3,T,4,4,other,health,home,mother,1,3,0,no,no,yes,no,no,yes,yes,no,4,3,2,1,2,5,6,6,7,0
249,GP,F,17,U,GT3,T,1,2,services,health,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,2,2,1,1,4,0,10,9,10
250,GP,F,16,R,LE3,T,4,1,teacher,services,course,father,2,2,0,no,no,yes,yes,yes,yes,yes,yes,4,3,3,2,1,5,6,11,10,10
251,GP,F,17,R,LE3,T,1,2,services,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,2,1,1,1,2,11,9,10
252,GP,F,18,U,LE3,T,1,3,other,other,course,mother,1,4,0,no,yes,yes,no,yes,yes,yes,no,4,5,3,1,2,5,8,7,9,8
253,GP,M,17,U,GT3,T,1,1,at_home,health,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,1,3,2,1,1,5,2,12,0,0
254,GP,F,17,U,GT3,T,2,1,services,other,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,5,1,3,3,4,12,16,15
255,GP,M,18,R,GT3,T,4,2,teacher,other,home,mother,2,2,1,no,yes,yes,no,yes,yes,yes,no,5,2,4,1,2,5,2,8,7,7
256,GP,F,17,U,GT3,T,2,2,other,other,course,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,3,1,1,1,5,0,11,0,0
257,GP,F,17,U,GT3,T,4,4,services,teacher,course,mother,1,2,0,no,no,yes,no,yes,yes,yes,no,4,4,2,1,1,3,6,9,9,9
258,GP,F,15,U,GT3,T,4,2,other,other,course,mother,2,2,1,yes,no,no,yes,yes,yes,yes,yes,4,3,5,1,3,3,2,11,4,4
259,GP,M,17,U,GT3,T,3,3,other,other,reputation,father,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,5,5,1,1,5,0,11,11,11
260,GP,M,17,R,GT3,T,2,2,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,2,3,1,2,5,0,6,0,0
261,GP,F,16,R,GT3,T,4,4,services,services,home,father,2,2,0,no,yes,yes,no,yes,yes,yes,yes,4,2,2,1,1,3,4,10,9,9
262,GP,F,16,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,2,1,1,3,4,12,11,13
263,GP,M,16,U,LE3,T,1,1,other,services,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,3,5,4,1,1,5,0,11,11,11
264,GP,F,17,U,LE3,T,3,3,other,other,course,mother,2,2,0,yes,no,no,yes,yes,yes,yes,no,3,3,3,2,4,5,3,10,7,8
265,GP,F,18,U,GT3,T,2,1,at_home,other,course,mother,1,4,0,no,yes,no,yes,yes,no,no,yes,4,2,1,3,2,5,0,14,14,13
266,GP,F,15,U,GT3,T,2,3,other,other,home,father,1,2,0,no,no,no,no,yes,yes,no,no,4,3,2,2,3,4,0,6,6,6
267,GP,M,17,U,LE3,T,4,4,at_home,services,home,father,2,2,0,no,yes,yes,yes,yes,yes,no,no,5,4,3,1,1,3,4,12,13,13
268,GP,F,15,U,LE3,T,2,2,health,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,2,2,1,2,5,0,6,10,10
269,GP,F,18,U,GT3,T,3,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,5,3,1,3,3,0,5,4,4
270,GP,F,18,R,GT3,T,4,4,teacher,teacher,course,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,3,3,1,1,1,2,3,8,9,8
271,GP,M,17,U,LE3,T,2,3,services,other,course,father,1,2,0,no,yes,no,no,no,yes,yes,no,4,3,3,1,1,4,0,10,10,10
272,GP,M,16,U,GT3,T,3,3,other,other,course,father,1,2,0,no,no,no,no,yes,yes,yes,no,3,2,3,2,2,4,2,8,9,8
273,GP,F,15,R,GT3,T,3,3,other,other,course,mother,1,4,0,no,no,no,yes,yes,yes,no,no,3,3,3,1,4,1,0,15,14,14
274,GP,M,16,U,GT3,T,4,4,services,services,home,mother,3,2,0,no,yes,yes,no,yes,yes,yes,yes,4,4,4,2,2,2,8,15,14,14
275,GP,M,17,U,GT3,T,4,4,other,other,home,father,2,3,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,5,0,15,14,15
276,GP,F,16,U,LE3,T,2,3,other,other,course,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,1,1,1,5,0,15,15,15
277,GP,F,16,U,LE3,T,4,2,other,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,2,1,2,5,10,11,11,12
278,GP,F,15,U,GT3,T,2,2,at_home,health,course,mother,1,2,0,yes,no,yes,yes,yes,yes,yes,no,3,3,1,1,1,2,14,6,5,0
279,GP,F,17,R,LE3,T,3,4,services,at_home,home,mother,2,1,2,no,yes,no,no,yes,yes,yes,no,3,2,2,1,1,5,4,15,15,15
280,GP,M,15,U,GT3,A,4,4,health,services,course,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,4,5,1,5,5,0,8,7,4
281,GP,M,15,U,GT3,T,2,2,other,other,course,mother,1,2,1,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,5,4,13,15,15
282,GP,F,15,U,GT3,T,4,3,services,at_home,other,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,no,4,5,4,1,1,3,0,14,14,14
283,GP,F,18,U,GT3,T,2,2,at_home,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,3,2,2,1,1,3,5,8,8,9
284,GP,M,18,U,LE3,A,2,1,health,other,course,mother,1,3,0,no,yes,yes,no,yes,yes,yes,no,1,3,2,2,3,4,4,9,10,9
285,GP,M,15,U,LE3,T,3,2,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,1,2,8,9,9
286,GP,F,17,U,GT3,T,3,3,at_home,services,reputation,mother,2,2,0,no,no,yes,no,yes,yes,yes,no,3,3,3,1,2,1,0,12,11,11
287,GP,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,yes,yes,no,no,yes,yes,no,4,3,4,1,1,2,15,13,12,13
288,GP,F,18,U,LE3,T,1,2,at_home,other,course,mother,1,1,3,no,yes,yes,no,no,yes,yes,yes,3,4,3,1,2,3,2,13,11,11
289,GP,M,16,U,GT3,T,4,4,at_home,services,reputation,father,1,1,0,no,yes,no,yes,yes,yes,yes,no,3,4,4,1,5,3,0,10,10,7
290,GP,F,18,U,GT3,T,3,4,other,services,course,mother,1,2,1,no,yes,yes,yes,yes,yes,yes,no,4,3,1,1,1,5,6,8,0,0
291,GP,M,18,U,GT3,T,2,2,other,services,home,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,3,1,1,4,4,6,6,6
292,GP,F,17,U,LE3,T,3,2,services,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,4,4,2,3,3,2,10,10,10
293,GP,F,16,U,GT3,T,4,4,other,teacher,course,mother,1,2,0,no,no,yes,no,yes,yes,yes,no,4,1,2,1,1,5,0,8,9,9
294,GP,F,16,U,LE3,T,4,3,services,services,course,father,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,4,4,2,4,3,0,12,12,12
295,GP,M,17,U,LE3,T,2,2,teacher,teacher,course,other,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,4,1,1,4,4,6,5,5
296,MS,M,17,U,GT3,T,3,3,other,services,home,mother,1,3,0,no,no,yes,yes,yes,yes,yes,no,3,4,3,1,1,3,16,6,10,10
297,GP,F,17,U,GT3,T,1,1,other,other,course,mother,2,3,0,no,yes,yes,yes,yes,yes,no,no,5,4,4,1,2,2,0,10,9,9
298,GP,F,17,U,GT3,T,1,1,other,other,other,father,1,4,0,yes,no,no,no,yes,yes,yes,no,4,3,2,1,1,5,0,11,12,12
299,GP,M,16,U,GT3,T,2,4,other,other,reputation,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,1,5,6,10,8,8
300,GP,F,16,U,LE3,T,3,3,other,health,home,mother,1,1,0,no,yes,yes,no,no,yes,yes,yes,4,3,3,1,1,4,4,18,18,18
301,GP,F,17,U,GT3,T,2,3,other,health,reputation,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,4,4,3,1,4,5,0,14,14,0
302,GP,F,16,U,GT3,T,4,1,at_home,at_home,home,mother,1,2,0,no,no,no,yes,no,yes,yes,no,4,3,4,4,4,5,0,6,5,4
303,GP,F,17,U,GT3,T,4,4,at_home,other,home,father,2,1,0,no,no,no,no,yes,yes,yes,yes,5,4,4,1,1,5,16,7,6,6
304,GP,F,15,R,GT3,T,2,2,teacher,teacher,home,mother,1,2,3,no,no,no,no,no,yes,yes,no,5,3,2,1,1,1,0,8,9,9
305,GP,F,17,U,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,no,yes,no,no,yes,yes,yes,4,5,2,4,5,3,0,10,12,9
306,GP,M,18,U,LE3,T,3,2,other,other,home,mother,2,4,0,no,yes,yes,no,no,yes,yes,no,4,5,5,1,3,5,2,8,9,8
307,GP,M,15,U,GT3,T,1,1,at_home,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,3,3,1,1,1,5,2,9,6,8
308,GP,F,15,R,GT3,T,2,1,other,other,course,mother,1,2,1,yes,yes,yes,yes,yes,yes,no,no,3,3,2,3,5,1,0,6,0,0
309,MS,M,15,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,3,4,3,1,2,5,8,14,13,13
310,GP,F,19,U,GT3,T,4,3,services,services,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,4,1,1,1,6,15,15,15
311,GP,F,17,U,GT3,T,4,4,health,other,home,mother,1,1,0,no,yes,no,yes,no,yes,yes,no,4,5,5,3,5,5,0,7,6,5
312,GP,F,17,U,GT3,T,2,4,other,services,other,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,1,2,0,12,14,14
313,GP,F,16,U,GT3,T,4,4,other,services,course,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,5,3,5,2,3,1,4,6,6,5
314,GP,M,18,U,LE3,T,3,4,services,teacher,course,mother,2,1,0,no,yes,no,no,yes,yes,no,yes,5,3,3,2,3,5,14,17,17,17
315,GP,F,17,U,GT3,T,3,2,services,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,5,2,3,2,2,2,2,9,8,8
316,GP,M,16,U,GT3,T,4,4,other,teacher,other,mother,2,1,0,no,yes,no,yes,yes,yes,no,no,4,4,3,2,2,2,24,10,10,10
317,GP,F,17,U,LE3,T,4,4,other,other,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,2,0,8,10,10
318,GP,F,17,U,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,yes,no,yes,no,yes,yes,no,4,4,4,1,4,5,9,9,9,10
319,GP,F,16,U,LE3,T,4,4,at_home,other,reputation,father,1,2,0,no,no,yes,yes,yes,yes,no,no,4,4,2,1,1,1,2,12,12,12
320,GP,F,17,U,GT3,T,2,3,other,other,reputation,father,1,3,0,no,yes,yes,no,yes,yes,yes,no,3,2,2,1,1,4,0,6,0,5
321,GP,F,18,U,GT3,T,3,3,other,other,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,5,3,3,1,3,5,0,11,12,12
322,GP,M,17,U,LE3,T,3,4,health,services,home,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,4,2,4,5,0,12,12,12
323,GP,F,16,U,GT3,T,2,2,services,services,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,2,4,1,2,3,0,11,6,7
324,MS,M,18,U,GT3,T,3,1,other,other,course,mother,1,2,0,no,yes,no,yes,no,yes,yes,yes,4,4,3,2,1,5,7,16,15,15
325,GP,M,17,U,GT3,T,4,4,other,other,other,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,3,2,3,1,3,3,4,9,9,9
326,GP,F,16,R,GT3,T,4,3,other,services,other,mother,2,2,0,no,yes,yes,no,yes,yes,yes,yes,4,4,3,1,1,1,0,14,14,14
327,GP,F,16,U,GT3,T,1,1,other,services,home,father,1,2,0,no,yes,no,no,yes,yes,yes,no,5,4,2,1,1,4,3,7,9,0
328,GP,M,17,U,GT3,T,3,4,other,services,course,father,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,2,3,1,1,3,4,9,7,0
329,GP,F,16,U,LE3,T,2,3,health,other,reputation,father,2,1,1,no,yes,no,no,yes,yes,yes,no,3,4,4,1,1,3,2,9,8,9
330,GP,M,18,U,GT3,T,4,4,other,other,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,3,5,1,1,3,2,13,13,13
331,GP,F,17,U,GT3,T,1,1,services,services,course,father,4,2,0,no,yes,no,yes,yes,yes,yes,no,3,3,1,1,2,3,4,11,11,11
332,GP,M,15,U,GT3,T,1,2,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,2,1,8,7,7,7
333,GP,M,17,U,GT3,T,1,2,other,other,reputation,mother,2,3,0,no,no,yes,yes,yes,yes,yes,yes,4,5,4,1,2,5,4,14,14,14
334,GP,M,18,R,GT3,T,3,3,other,health,course,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,1,4,6,10,10,10
335,GP,M,17,U,GT3,T,3,2,other,other,home,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,2,3,2,10,10,10
336,GP,M,17,U,GT3,T,4,2,other,other,home,mother,3,2,0,no,yes,no,yes,no,yes,yes,no,4,4,3,1,5,1,0,10,9,10
337,GP,M,15,U,GT3,T,4,4,at_home,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,3,3,1,1,3,2,10,9,9
338,GP,F,15,U,LE3,T,3,3,services,other,course,mother,1,1,0,no,yes,no,no,no,yes,yes,yes,5,2,2,1,1,5,4,9,10,10
339,GP,F,16,U,GT3,T,1,1,other,other,course,father,1,2,0,no,yes,no,yes,no,no,yes,no,4,3,4,2,3,3,0,8,7,8
340,GP,M,15,U,GT3,T,2,2,other,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,1,1,0,14,14,14
341,GP,F,16,U,GT3,T,3,3,services,services,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,no,4,4,2,1,2,5,8,10,11,11
342,GP,M,15,U,GT3,T,2,2,services,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,2,3,5,0,11,12,12
343,GP,F,17,R,GT3,T,4,4,services,services,course,father,1,2,2,no,yes,no,no,yes,yes,yes,no,4,2,2,2,4,3,0,9,9,9
344,MS,M,15,U,LE3,T,4,4,other,other,home,mother,1,4,1,no,yes,yes,no,yes,yes,yes,no,4,2,2,1,1,5,4,7,7,6
345,GP,M,17,U,GT3,T,3,2,at_home,services,course,mother,1,1,0,no,no,yes,no,yes,yes,yes,yes,5,3,3,1,1,1,7,7,0,4
346,GP,M,15,R,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,2,1,5,2,7,6,6
347,GP,M,16,U,GT3,T,3,2,services,other,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,3,0,10,13,14
348,MS,M,16,U,GT3,A,3,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,0,8,8,9
349,GP,M,17,U,GT3,T,1,1,other,other,home,father,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,4,1,1,5,14,11,13,11
350,GP,M,18,U,LE3,T,2,2,other,other,course,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,5,3,5,5,5,5,10,10,12,11
351,GP,F,15,U,GT3,T,4,4,services,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,1,4,5,1,3,5,4,6,5,6
352,GP,F,16,U,GT3,T,3,3,services,other,course,mother,1,2,0,yes,no,yes,no,yes,yes,yes,no,4,4,1,2,3,3,2,8,9,10
353,GP,F,16,U,GT3,T,4,4,teacher,services,course,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,1,1,1,3,6,10,9,9
354,GP,M,15,U,LE3,T,2,2,other,other,reputation,father,1,2,0,no,no,no,no,yes,yes,no,no,5,4,3,1,1,5,0,12,12,12
