,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
816,EEE,2014J,642949,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Pass
817,DDD,2013B,547667,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Fail
818,DDD,2014J,587155,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
819,BBB,2014J,628214,F,South East Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass
820,CCC,2014B,630937,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
821,BBB,2013J,600893,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
822,BBB,2014J,1780949,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass
823,EEE,2013J,602455,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
824,FFF,2013J,599263,M,South Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass
825,BBB,2013J,588391,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
826,BBB,2014J,647850,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
827,FFF,2013J,496845,F,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction
828,DDD,2013B,558262,M,Wales,HE Qualification,50-60%,0-35,0,60,N,Pass
829,GGG,2013J,580860,F,South Region,Lower Than A Level,80-90%,35-55,0,30,N,Fail
830,DDD,2013B,536999,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
831,FFF,2014J,694698,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
832,BBB,2014J,607975,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction
833,FFF,2013B,577950,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
834,FFF,2014B,626607,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
835,EEE,2013J,588473,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
836,DDD,2013B,490164,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
837,DDD,2014B,685487,F,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
838,CCC,2014J,565561,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
839,CCC,2014B,598757,M,South West Region,HE Qualification,40-50%,35-55,0,60,N,Fail
840,DDD,2013B,599108,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
841,CCC,2014J,690366,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Pass
842,DDD,2014B,509292,M,East Midlands Region,Lower Than A Level,70-80%,0-35,1,60,N,Withdrawn
843,GGG,2014B,581269,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,30,N,Withdrawn
844,EEE,2014J,635251,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
845,DDD,2013J,599740,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail
846,FFF,2013B,595362,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
847,GGG,2013J,571818,M,South Region,A Level or Equivalent,80-90%,35-55,0,30,N,Distinction
848,BBB,2014J,623335,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
849,BBB,2013J,426871,F,East Midlands Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn
850,FFF,2013J,588459,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,120,N,Distinction
851,CCC,2014B,628004,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
852,DDD,2014J,537138,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
853,DDD,2014J,682480,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
854,GGG,2014J,676103,F,North Western Region,Lower Than A Level,90-100%,0-35,0,30,N,Withdrawn
855,BBB,2014J,681789,F,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail
856,CCC,2014B,610718,M,London Region,HE Qualification,40-50%,0-35,0,120,N,Withdrawn
857,DDD,2013J,548296,M,South West Region,Post Graduate Qualification,90-100%,0-35,0,60,N,Fail
858,FFF,2014J,623609,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
859,CCC,2014B,624795,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass
860,FFF,2013B,547014,M,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,90,N,Pass
861,EEE,2013J,587362,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
862,GGG,2013J,518771,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
863,BBB,2013J,586137,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
864,FFF,2013J,565222,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
865,BBB,2014B,628189,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn
866,FFF,2014J,651156,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
867,DDD,2013J,2634654,M,South Region,A Level or Equivalent,90-100%,35-55,0,150,N,Fail
868,BBB,2014B,123497,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
869,CCC,2014B,653561,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
870,CCC,2014J,67863,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
871,DDD,2013J,574570,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
872,DDD,2013J,557170,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
873,BBB,2013J,572382,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,2,60,N,Withdrawn
874,FFF,2013J,596812,M,London Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail
875,BBB,2013B,515774,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
876,FFF,2014J,675231,M,Wales,HE Qualification,30-40%,0-35,0,60,N,Pass
877,FFF,2013J,552939,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
878,BBB,2013J,546124,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
879,BBB,2014J,653664,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
880,EEE,2013J,440610,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
881,GGG,2013J,604078,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail
882,DDD,2014B,2479086,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
883,BBB,2014J,628914,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
884,BBB,2014B,626597,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
885,BBB,2014B,562096,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
886,BBB,2014J,675477,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
887,DDD,2013J,546408,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
888,CCC,2014J,623786,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
889,CCC,2014J,654755,F,London Region,HE Qualification,0-10%,35-55,0,60,Y,Withdrawn
890,FFF,2014J,643404,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
891,GGG,2013J,554888,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass
892,FFF,2014B,626607,M,South East Region,HE Qualification,20-30%,0-35,0,60,N,Pass
893,BBB,2013J,518155,F,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
894,FFF,2014B,617309,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail
895,GGG,2014J,642949,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction
896,EEE,2014J,617751,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
897,FFF,2013J,608115,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
898,DDD,2014B,654755,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail
899,DDD,2014B,626349,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
900,DDD,2014J,679663,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
901,CCC,2014J,627659,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
902,BBB,2014B,2312809,F,South Region,HE Qualification,90-100%,0-35,0,120,N,Withdrawn
903,EEE,2014B,612000,F,London Region,A Level or Equivalent,20-30%,35-55,0,90,N,Pass
904,BBB,2014J,609422,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,1,60,Y,Pass
905,FFF,2013J,574351,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
906,AAA,2013J,545725,M,London Region,HE Qualification,80-90%,35-55,0,60,N,Pass
907,CCC,2014B,585466,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail
908,BBB,2014B,612598,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
909,FFF,2013J,572560,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
910,FFF,2013J,551440,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass
911,BBB,2013J,606247,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
912,FFF,2013J,588403,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Y,Withdrawn
913,BBB,2014J,648100,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
914,EEE,2013J,594157,M,Scotland,A Level or Equivalent,20-30%,0-35,2,60,N,Pass
915,DDD,2014J,694669,F,London Region,HE Qualification,0-10%,0-35,0,120,N,Withdrawn
916,CCC,2014J,572128,M,South West Region,A Level or Equivalent,20-30%,35-55,0,90,N,Pass
917,GGG,2013J,581179,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail
918,AAA,2014J,609031,M,South Region,A Level or Equivalent,40-50%,0-35,1,60,N,Withdrawn
919,BBB,2014J,695015,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
920,DDD,2013J,599370,M,North Western Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn
921,DDD,2013J,595318,F,Wales,Lower Than A Level,30-40%,0-35,0,120,N,Pass
922,FFF,2014J,687384,M,South Region,Lower Than A Level,10-20,0-35,1,120,Y,Pass
923,BBB,2013J,609031,F,South Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
924,FFF,2013B,554141,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
925,BBB,2014J,498578,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
926,BBB,2013J,605930,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
927,EEE,2014B,554256,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction
928,DDD,2013J,504034,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
929,BBB,2014J,541232,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
930,DDD,2013J,527227,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
931,EEE,2014B,605180,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
932,BBB,2013J,2636552,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
933,EEE,2013J,554888,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,240,N,Pass
934,FFF,2014J,605589,M,North Western Region,HE Qualification,20-30%,0-35,0,60,N,Pass
935,BBB,2014J,649161,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
936,FFF,2013J,587442,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
937,DDD,2014J,675253,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,Withdrawn
938,BBB,2014J,583645,F,South West Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
939,DDD,2014J,681696,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
940,GGG,2013J,595673,F,South West Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail
941,FFF,2013J,585668,M,Wales,HE Qualification,0-10%,0-35,0,90,N,Pass
942,FFF,2014B,626987,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
943,FFF,2013J,602827,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
944,BBB,2014B,606409,F,North Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
945,EEE,2013J,573280,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
946,FFF,2014J,694669,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,N,Pass
947,BBB,2014B,619013,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
948,DDD,2014J,633401,M,South Region,A Level or Equivalent,80-90%,0-35,1,60,N,Withdrawn
949,CCC,2014B,574505,F,South Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn
950,BBB,2014J,646852,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
951,BBB,2014B,566270,F,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn
952,DDD,2013J,544491,M,Wales,Lower Than A Level,0-10%,0-35,1,60,N,Fail
953,DDD,2013J,548386,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
954,BBB,2014B,612598,F,South East Region,No Formal quals,20-30%,0-35,0,60,N,Withdrawn
955,FFF,2013B,575208,M,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
956,DDD,2014J,645232,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,75,N,Withdrawn
957,BBB,2013J,598650,M,Ireland,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
958,EEE,2014J,698359,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
959,DDD,2014J,284906,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass
960,DDD,2014B,628189,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
961,DDD,2014J,634562,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass
962,DDD,2014J,532710,M,Wales,A Level or Equivalent,60-70%,35-55,0,120,N,Pass
963,DDD,2013B,533004,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
964,FFF,2013J,565373,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
965,BBB,2013J,385033,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
966,GGG,2014B,632705,F,South Region,HE Qualification,50-60%,35-55,0,30,N,Fail
967,BBB,2013B,555035,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail
968,BBB,2013J,594456,F,South Region,Lower Than A Level,90-100%,35-55,0,60,Y,Pass
969,BBB,2014B,618131,F,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,Fail
970,AAA,2013J,503400,F,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
971,FFF,2014J,390890,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn
972,CCC,2014J,629671,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,Y,Pass
973,EEE,2014J,687302,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
974,BBB,2013J,577721,M,London Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail
975,CCC,2014J,648285,F,South West Region,Lower Than A Level,20-30%,35-55,0,90,N,Pass
976,FFF,2014B,629234,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
977,BBB,2014J,699135,F,Scotland,A Level or Equivalent,10-20,35-55,0,60,N,Pass
978,BBB,2013B,536992,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
979,BBB,2014J,687115,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
980,CCC,2014B,623138,F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
981,FFF,2013B,444783,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
982,EEE,2014J,641682,M,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass
983,BBB,2014J,684233,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
984,EEE,2013J,588442,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass
985,CCC,2014B,631016,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail
986,FFF,2013J,674882,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn
987,DDD,2013B,538045,M,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn
988,BBB,2013J,547332,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
989,BBB,2013J,609450,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn
990,CCC,2014J,678811,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass
991,FFF,2013J,547014,M,South Region,A Level or Equivalent,90-100%,0-35,1,120,N,Pass
992,BBB,2014B,613461,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
993,CCC,2014J,347764,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
994,FFF,2014B,528992,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
995,EEE,2014J,697493,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction
996,BBB,2013J,549590,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
997,FFF,2013J,598406,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
998,BBB,2013J,588207,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
999,FFF,2014J,648807,M,North Region,A Level or Equivalent,,0-35,0,60,N,Fail
1000,BBB,2013J,624156,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
1001,FFF,2014B,489889,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
1002,BBB,2014B,567892,M,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn
1003,FFF,2013B,556030,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
1004,DDD,2013B,558262,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1005,BBB,2014J,686207,F,East Anglian Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass
1006,FFF,2013B,509935,F,West Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Pass
1007,BBB,2013B,557792,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
1008,FFF,2014B,648854,F,Scotland,A Level or Equivalent,50-60%,0-35,1,150,N,Withdrawn
1009,DDD,2013J,601407,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
1010,FFF,2014J,689132,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
1011,BBB,2014J,647647,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
1012,BBB,2014B,536696,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn
1013,FFF,2014B,607896,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
1014,FFF,2014J,642056,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Pass
1015,FFF,2013J,585384,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
1016,GGG,2014J,656800,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass
1017,DDD,2014J,630833,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
1018,BBB,2014B,547014,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
1019,FFF,2014J,607607,M,South East Region,HE Qualification,40-50%,0-35,0,60,N,Pass
1020,FFF,2014J,683406,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn
1021,EEE,2014J,617751,M,South East Region,A Level or Equivalent,70-80%,35-55,0,90,Y,Pass
1022,FFF,2013J,572663,F,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
1023,FFF,2014B,629096,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
1024,FFF,2014J,649209,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
1025,DDD,2013J,605589,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
1026,DDD,2014J,575984,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1027,CCC,2014B,548990,M,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
1028,DDD,2013B,465764,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass
1029,DDD,2013B,547685,F,Wales,HE Qualification,10-20,0-35,0,60,N,Fail
1030,FFF,2013B,2338614,M,London Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass
1031,DDD,2013J,592776,F,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn
1032,FFF,2013B,536992,F,Scotland,HE Qualification,40-50%,0-35,0,60,Y,Distinction
1033,FFF,2013B,572125,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1034,CCC,2014B,624585,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1035,CCC,2013J,595262,M,Scotland,Lower Than A Level,60-70%,35-55,0,120,N,Pass
1036,EEE,2014B,623495,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
1037,DDD,2013J,644508,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
1038,BBB,2013J,566720,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
1039,DDD,2013J,607200,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail
1040,FFF,2014B,2622652,M,North Region,Lower Than A Level,,0-35,0,120,N,Fail
1041,DDD,2014B,548885,F,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
1042,DDD,2013B,585199,M,West Midlands Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn
1043,CCC,2014J,598406,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
1044,BBB,2013J,607200,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
1045,GGG,2014B,634429,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail
1046,BBB,2014J,588261,F,North Western Region,Lower Than A Level,0-10%,35-55,1,60,N,Pass
1047,FFF,2013J,590502,M,North Western Region,Lower Than A Level,30-40%,0-35,0,120,N,Distinction
1048,DDD,2013J,244961,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
1049,BBB,2013B,508326,M,Ireland,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn
1050,BBB,2014B,523817,F,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Distinction
1051,FFF,2013B,547784,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Withdrawn
1052,CCC,2014J,648119,M,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Fail
1053,FFF,2013J,547311,M,London Region,A Level or Equivalent,20-30%,0-35,0,150,N,Pass
1054,BBB,2013J,585359,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
1055,BBB,2013J,592634,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
1056,BBB,2014J,682070,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,150,N,Withdrawn
1057,BBB,2013J,595720,F,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,Fail
1058,CCC,2014J,635245,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1059,FFF,2013B,537221,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
1060,EEE,2014J,675264,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
1061,GGG,2014J,678313,F,North Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass
1062,FFF,2013J,589017,F,Ireland,A Level or Equivalent,,0-35,0,60,N,Pass
1063,DDD,2013B,547332,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
1064,CCC,2014J,648649,M,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Fail
1065,BBB,2014J,699153,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
1066,DDD,2013B,545918,M,South West Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail
1067,BBB,2013J,607622,F,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
1068,EEE,2014J,675253,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
1069,FFF,2013J,574705,F,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
1070,CCC,2014J,493609,M,Scotland,HE Qualification,60-70%,0-35,0,90,N,Withdrawn
1071,FFF,2014B,622672,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
1072,FFF,2014J,647850,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
1073,FFF,2013B,551906,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
1074,BBB,2013J,593546,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
1075,AAA,2013J,397219,M,London Region,HE Qualification,10-20,35-55,0,60,N,Pass
1076,BBB,2014J,638040,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass
1077,BBB,2014B,693907,F,Wales,HE Qualification,60-70%,0-35,0,60,N,Pass
1078,FFF,2013B,507221,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
1079,CCC,2014B,623495,M,South Region,Lower Than A Level,90-100%,0-35,0,90,N,Pass
1080,BBB,2013B,528992,F,London Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail
1081,BBB,2014B,608449,F,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
1082,FFF,2014J,648348,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
1083,FFF,2014J,613200,M,Ireland,HE Qualification,,35-55,0,120,N,Pass
1084,DDD,2013J,527227,F,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail
1085,FFF,2013J,599114,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
1086,DDD,2013B,599370,M,North Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
1087,DDD,2014B,624795,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
1088,FFF,2013B,556561,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
1089,DDD,2013B,547311,F,Wales,Lower Than A Level,70-80%,0-35,0,60,N,Pass
1090,FFF,2013B,555503,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
1091,EEE,2013J,602496,F,South West Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
1092,CCC,2014J,627450,M,North Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
