,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
575,FFF,2014J,590668,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn
576,EEE,2013J,255878,M,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
577,CCC,2014B,595992,M,London Region,HE Qualification,10-20,0-35,0,60,N,Fail
578,DDD,2014J,676924,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,Pass
579,FFF,2013J,544991,M,North Western Region,Lower Than A Level,80-90%,0-35,2,90,N,Withdrawn
580,BBB,2013J,584254,F,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
581,BBB,2014J,627772,F,Ireland,A Level or Equivalent,,0-35,0,120,N,Fail
582,BBB,2014B,624585,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
583,BBB,2013J,487314,F,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn
584,FFF,2013J,579343,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,120,N,Withdrawn
585,FFF,2013J,528250,F,South West Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass
586,DDD,2014J,689786,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
587,BBB,2014J,646027,F,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
588,FFF,2013B,2414552,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
589,BBB,2014J,645359,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
590,BBB,2014J,629504,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Distinction
591,DDD,2014B,585695,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
592,DDD,2013J,586137,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
593,GGG,2014B,624126,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail
594,DDD,2013J,588707,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
595,EEE,2014J,609556,M,London Region,A Level or Equivalent,10-20,35-55,0,120,N,Withdrawn
596,FFF,2014J,627398,M,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
597,FFF,2014B,629159,M,Scotland,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn
598,FFF,2014B,607975,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
599,GGG,2013J,537254,F,London Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass
600,FFF,2014J,628004,M,East Midlands Region,HE Qualification,10-20,35-55,0,60,N,Pass
601,FFF,2013J,593023,M,Wales,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
602,BBB,2013J,599402,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail
603,FFF,2014B,690365,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn
604,DDD,2013J,577741,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
605,FFF,2014B,589017,M,West Midlands Region,HE Qualification,30-40%,0-35,1,60,N,Pass
606,BBB,2014J,634508,M,Ireland,HE Qualification,40-50%,0-35,0,120,N,Pass
607,BBB,2013J,623609,F,Ireland,Lower Than A Level,50-60%,0-35,0,60,Y,Withdrawn
608,CCC,2014J,686234,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
609,BBB,2013J,613461,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
610,FFF,2014B,676482,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
611,BBB,2014J,624427,F,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
612,BBB,2013J,509177,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Fail
613,DDD,2014J,494806,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn
614,EEE,2013J,676333,M,East Anglian Region,HE Qualification,20-30%,0-35,0,60,Y,Pass
615,EEE,2013J,599393,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
616,DDD,2014B,577351,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
617,FFF,2014B,588161,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass
618,GGG,2014B,618265,F,North Region,Lower Than A Level,50-60%,0-35,0,30,N,Withdrawn
619,GGG,2014B,2391303,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
620,DDD,2013J,574325,M,West Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn
621,FFF,2014J,633387,F,London Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
622,BBB,2014J,684981,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction
623,FFF,2014J,633333,M,South East Region,Lower Than A Level,80-90%,35-55,0,120,N,Pass
624,CCC,2014B,1799145,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail
625,DDD,2014J,1723749,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
626,BBB,2014J,686933,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn
627,DDD,2014J,654031,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction
628,AAA,2014B,1526059,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
629,FFF,2014B,613152,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
630,GGG,2014B,627000,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass
631,BBB,2014B,676303,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
632,CCC,2014B,629088,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn
633,BBB,2014J,684888,F,North Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
634,BBB,2014J,625986,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
635,BBB,2014J,609748,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail
636,EEE,2013J,588402,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
637,CCC,2014B,595362,M,South Region,HE Qualification,80-90%,0-35,0,60,N,Withdrawn
638,BBB,2014B,623683,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
639,EEE,2014B,628246,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
640,DDD,2014B,547986,M,London Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail
641,BBB,2013J,565393,F,South East Region,Lower Than A Level,10-20,0-35,0,120,N,Pass
642,EEE,2013J,541482,M,North Western Region,Lower Than A Level,10-20,0-35,0,30,N,Distinction
643,BBB,2014J,604398,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
644,FFF,2014B,623138,M,Wales,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction
645,BBB,2014B,547986,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn
646,FFF,2014J,62697,M,North Western Region,A Level or Equivalent,10-20,0-35,0,120,Y,Fail
647,FFF,2014J,643644,M,South East Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
648,BBB,2013J,611561,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
649,FFF,2013J,566172,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
650,BBB,2014B,607622,F,Wales,A Level or Equivalent,60-70%,0-35,0,180,N,Withdrawn
651,FFF,2013J,582243,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Fail
652,BBB,2014B,648279,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
653,FFF,2014J,627772,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
654,FFF,2014J,599556,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
655,FFF,2014B,585668,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
656,DDD,2013J,588710,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
657,EEE,2013J,593341,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail
658,EEE,2014B,603961,M,South Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail
659,CCC,2014J,565273,M,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn
660,EEE,2013J,588680,M,South West Region,HE Qualification,30-40%,0-35,0,30,N,Fail
661,AAA,2013J,2312783,M,Yorkshire Region,Lower Than A Level,50-60%,35-55,1,60,N,Fail
662,CCC,2014J,678393,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass
663,BBB,2014J,605771,F,Scotland,Lower Than A Level,30-40%,0-35,0,120,Y,Fail
664,FFF,2014J,623609,M,South Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn
665,CCC,2014B,599748,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
666,FFF,2014J,678377,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
667,CCC,2014J,643404,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
668,FFF,2014J,629245,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
669,FFF,2014J,605058,M,East Midlands Region,HE Qualification,40-50%,0-35,0,120,N,Pass
670,DDD,2013J,609748,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,120,N,Pass
671,GGG,2013J,585342,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
672,CCC,2014J,695728,M,North Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
673,BBB,2014J,696674,F,North Western Region,Lower Than A Level,0-10%,0-35,0,150,N,Withdrawn
674,EEE,2014J,617287,M,Wales,Lower Than A Level,70-80%,0-35,0,60,N,Pass
675,AAA,2013J,47929,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
676,FFF,2013J,587181,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
677,BBB,2014J,607473,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn
678,FFF,2013J,559808,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Pass
679,BBB,2013J,587533,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Fail
680,CCC,2014J,623609,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
681,FFF,2014J,675253,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
682,BBB,2013J,26677,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
683,DDD,2014J,579604,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
684,FFF,2013J,593824,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
685,DDD,2014J,647594,F,North Region,Lower Than A Level,,0-35,0,120,N,Pass
686,FFF,2014J,653206,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
687,FFF,2014B,590444,F,London Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass
688,EEE,2014J,549590,M,South Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail
689,BBB,2014B,695432,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction
690,CCC,2014J,233087,M,North Western Region,HE Qualification,20-30%,0-35,0,90,Y,Fail
691,FFF,2014J,609748,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
692,FFF,2013B,598139,M,South Region,A Level or Equivalent,10-20,0-35,0,90,N,Fail
693,DDD,2013B,598623,M,Scotland,Lower Than A Level,80-90%,35-55,0,150,N,Fail
694,BBB,2014J,649221,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
695,FFF,2014J,629234,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
696,BBB,2014B,630937,M,West Midlands Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn
697,BBB,2013J,587155,F,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass
698,CCC,2014B,508829,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
699,BBB,2014B,624493,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
700,GGG,2014B,697691,F,South West Region,HE Qualification,10-20,0-35,0,30,N,Pass
701,DDD,2014B,2636885,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail
702,FFF,2013J,596888,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
703,EEE,2014J,687623,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,N,Withdrawn
704,DDD,2013B,544989,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
705,BBB,2013J,591814,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
706,BBB,2014B,675663,F,London Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn
707,BBB,2013J,484305,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
708,CCC,2014B,588402,M,Wales,Lower Than A Level,60-70%,35-55,0,90,N,Withdrawn
709,FFF,2013J,557229,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
710,AAA,2014J,695318,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
711,BBB,2014J,469113,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn
712,BBB,2014J,233868,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
713,FFF,2013B,545740,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
714,BBB,2014J,594454,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
715,FFF,2014J,618663,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
716,FFF,2014J,607473,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
717,CCC,2014B,549590,M,Wales,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
718,BBB,2013J,554294,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
719,EEE,2014J,547014,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
720,CCC,2014J,627149,M,Scotland,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction
721,BBB,2014J,607883,F,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
722,GGG,2013J,536984,F,Wales,HE Qualification,40-50%,0-35,0,30,N,Fail
723,FFF,2013J,685802,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
724,DDD,2014J,605771,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
725,BBB,2014J,633477,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Distinction
726,EEE,2014B,629574,M,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass
727,GGG,2014B,2639641,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass
728,BBB,2014J,624585,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
729,BBB,2014J,609031,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
730,BBB,2013B,566369,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
731,BBB,2013J,528900,F,South Region,HE Qualification,40-50%,0-35,0,60,N,Pass
732,BBB,2013J,590502,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
733,EEE,2013J,496657,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
734,BBB,2013J,577743,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,1,60,N,Pass
735,FFF,2014J,2312783,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
736,FFF,2013J,596406,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn
737,FFF,2014B,626763,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
738,EEE,2013J,595655,M,London Region,HE Qualification,0-10%,0-35,0,60,N,Fail
739,DDD,2013J,594627,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
740,FFF,2014J,653255,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
741,BBB,2013J,589126,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn
742,BBB,2014J,442131,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn
743,BBB,2013B,310280,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction
744,EEE,2014J,604398,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
745,DDD,2013B,549586,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
746,CCC,2014B,628214,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
747,DDD,2014J,675477,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
748,CCC,2014J,689313,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
749,AAA,2013J,587456,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
750,BBB,2014J,598406,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
751,DDD,2014J,679777,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
752,EEE,2014J,657032,M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
753,BBB,2013J,588460,F,London Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
754,EEE,2014J,617751,M,North Region,HE Qualification,0-10%,0-35,0,60,N,Pass
755,FFF,2013J,544989,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail
756,FFF,2013J,576143,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
757,DDD,2014B,653262,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
758,BBB,2014J,446247,F,South Region,Lower Than A Level,10-20,35-55,0,60,N,Fail
759,FFF,2014B,634209,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail
760,DDD,2014J,578781,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
761,FFF,2013J,571868,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail
762,BBB,2014J,1813731,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
763,BBB,2014J,622672,F,London Region,Lower Than A Level,0-10%,0-35,0,150,N,Withdrawn
764,BBB,2013J,599883,F,South Region,Lower Than A Level,90-100%,0-35,1,120,Y,Pass
765,DDD,2013J,585487,M,London Region,Lower Than A Level,50-60%,0-35,0,60,Y,Withdrawn
766,CCC,2014B,617389,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Fail
767,BBB,2013J,598578,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
768,BBB,2013B,416314,F,Scotland,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
769,BBB,2014J,647850,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
770,BBB,2014J,629772,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
771,FFF,2014J,528353,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn
772,GGG,2013J,465719,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass
773,FFF,2013J,599663,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
774,BBB,2014J,646467,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
775,BBB,2014B,675992,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
776,FFF,2014J,646119,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
777,FFF,2013B,487681,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,120,N,Withdrawn
778,FFF,2013J,598478,M,South Region,Lower Than A Level,90-100%,0-35,1,120,N,Withdrawn
779,DDD,2014B,629772,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
780,FFF,2013B,563341,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
781,DDD,2014J,588207,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
782,GGG,2013J,574508,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass
783,BBB,2013J,600578,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
784,FFF,2013J,2636552,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
785,GGG,2014J,686753,F,South Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail
786,FFF,2013B,402429,M,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
787,DDD,2014B,606185,M,London Region,A Level or Equivalent,90-100%,35-55,0,120,N,Fail
788,DDD,2013B,526491,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail
789,EEE,2014J,651187,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail
790,BBB,2014J,177781,F,South West Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
791,CCC,2014J,607885,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
792,CCC,2014B,1858523,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass
793,DDD,2013B,533467,F,London Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn
794,FFF,2014J,677456,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
795,GGG,2013J,623347,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass
796,CCC,2014J,680464,M,North Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass
797,BBB,2014J,686028,F,Wales,Lower Than A Level,70-80%,0-35,0,60,N,Pass
798,BBB,2013J,2139209,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail
799,EEE,2013B,595509,F,Scotland,Lower Than A Level,40-50%,0-35,0,30,N,Withdrawn
800,CCC,2014J,688213,M,South Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn
801,FFF,2013J,629245,F,Wales,A Level or Equivalent,10-20,0-35,1,120,N,Pass
802,FFF,2014B,605571,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
803,BBB,2014J,605771,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
804,CCC,2014J,624782,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail
805,DDD,2013J,528700,F,South West Region,HE Qualification,30-40%,0-35,0,60,N,Pass
806,FFF,2013J,598035,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn
807,FFF,2014B,649095,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
808,BBB,2014J,554294,F,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,Fail
809,EEE,2014B,544140,M,Scotland,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn
810,CCC,2014B,626196,M,Scotland,A Level or Equivalent,40-50%,35-55,0,120,N,Pass
811,DDD,2014B,649161,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
812,DDD,2014J,633016,M,South Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass
813,BBB,2014J,595992,F,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass
814,BBB,2014J,697705,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn
815,BBB,2013J,598986,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
816,BBB,2013J,594684,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn
817,GGG,2013J,2639339,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass
818,FFF,2013J,581174,F,North Region,Lower Than A Level,10-20,0-35,0,120,N,Distinction
819,DDD,2013B,675758,F,Scotland,Lower Than A Level,20-30%,0-35,0,120,N,Pass
820,FFF,2014J,686052,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
821,CCC,2014B,58520,M,Scotland,Lower Than A Level,70-80%,0-35,0,90,N,Pass
822,DDD,2013B,2523146,M,North Western Region,Lower Than A Level,10-20,35-55,0,150,Y,Withdrawn
823,DDD,2014J,647279,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
824,BBB,2014B,614245,F,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
825,GGG,2014J,696007,F,South West Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass
826,DDD,2013J,604375,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,Y,Pass
827,BBB,2013B,594454,F,London Region,Lower Than A Level,,0-35,0,60,N,Withdrawn
828,CCC,2014J,607699,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
829,DDD,2013B,547667,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
830,DDD,2013J,485562,M,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Fail
831,FFF,2013J,579801,M,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Fail
832,GGG,2013J,588377,F,Scotland,A Level or Equivalent,70-80%,35-55,0,30,N,Pass
833,BBB,2013J,545001,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
834,FFF,2013B,549586,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
835,GGG,2014B,606247,F,London Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass
836,CCC,2014J,2639339,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
837,FFF,2013J,695143,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
838,EEE,2014J,677694,M,North Western Region,HE Qualification,20-30%,0-35,0,30,N,Distinction
839,DDD,2014J,627812,M,North Region,HE Qualification,50-60%,0-35,0,120,N,Withdrawn
840,CCC,2014B,684973,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
841,BBB,2014J,676852,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction
842,BBB,2014J,641470,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
843,BBB,2013B,554256,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
844,FFF,2013B,553834,M,Scotland,Lower Than A Level,40-50%,0-35,0,120,N,Pass
845,EEE,2013J,542244,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn
846,BBB,2014J,685722,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
847,FFF,2014B,633477,M,South West Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn
848,BBB,2013J,232797,F,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
849,FFF,2013B,515276,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
850,CCC,2013J,610106,M,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
851,FFF,2013B,535012,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
852,BBB,2014J,494341,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
853,DDD,2013B,1347447,M,Wales,HE Qualification,70-80%,35-55,0,60,N,Pass
