,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
717,EEE,2014B,609257,M,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn
718,BBB,2013J,579361,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
719,CCC,2014B,633790,M,Wales,A Level or Equivalent,10-20,35-55,0,60,N,Pass
720,CCC,2014J,578499,M,Scotland,Lower Than A Level,20-30%,0-35,1,30,N,Pass
721,FFF,2014J,588182,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail
722,BBB,2013J,645365,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Fail
723,FFF,2014B,575324,M,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
724,EEE,2014J,606209,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
725,EEE,2014B,320075,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
726,DDD,2014J,548444,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
727,BBB,2013J,609553,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Distinction
728,EEE,2013J,488796,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail
729,BBB,2013J,435764,F,North Region,A Level or Equivalent,,0-35,0,60,N,Pass
730,FFF,2014B,548210,F,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
731,BBB,2013J,628261,F,North Western Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail
732,FFF,2014B,409865,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
733,GGG,2014J,614008,F,South East Region,HE Qualification,20-30%,0-35,0,60,N,Pass
734,BBB,2014J,603109,F,Scotland,Lower Than A Level,70-80%,0-35,0,120,N,Fail
735,BBB,2014B,485705,F,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn
736,DDD,2014B,588430,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
737,DDD,2013J,588161,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
738,BBB,2013J,617358,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
739,FFF,2014J,678383,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
740,FFF,2013B,595625,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction
741,GGG,2014J,687923,F,South East Region,Lower Than A Level,80-90%,35-55,0,30,N,Distinction
742,FFF,2014J,609816,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn
743,DDD,2013J,678993,F,West Midlands Region,HE Qualification,70-80%,0-35,1,120,N,Fail
744,FFF,2014J,249400,M,South West Region,A Level or Equivalent,0-10%,0-35,0,180,N,Pass
745,FFF,2013J,607012,M,North Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
746,FFF,2013J,252972,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
747,CCC,2013B,597166,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
748,GGG,2014J,649079,M,Scotland,Lower Than A Level,70-80%,0-35,0,30,N,Withdrawn
749,BBB,2014B,588207,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Distinction
750,FFF,2013B,541551,F,South East Region,Lower Than A Level,10-20,0-35,0,120,N,Distinction
751,DDD,2013B,606030,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
752,BBB,2014J,618455,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
753,DDD,2013J,579775,F,South East Region,Lower Than A Level,0-10%,0-35,0,60,N,Distinction
754,FFF,2014J,605130,M,West Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction
755,BBB,2014J,629488,F,South Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
756,DDD,2013J,621451,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction
757,FFF,2014B,548207,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
758,DDD,2014B,586399,M,North Western Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail
759,FFF,2014J,628951,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
760,FFF,2013B,618181,M,North Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail
761,CCC,2014J,557217,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail
762,BBB,2014B,246089,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction
763,CCC,2014B,626190,M,North Western Region,Lower Than A Level,10-20,0-35,0,30,N,Pass
764,FFF,2013J,678477,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
765,CCC,2014B,632196,F,Scotland,Lower Than A Level,10-20,0-35,0,120,N,Fail
766,BBB,2013J,693152,F,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
767,BBB,2014B,586753,F,Scotland,Lower Than A Level,10-20,0-35,1,120,N,Withdrawn
768,CCC,2014J,623230,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Pass
769,GGG,2013J,646950,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass
770,DDD,2013B,397326,M,North Western Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
771,CCC,2014B,636891,M,South West Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass
772,GGG,2014J,675495,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass
773,FFF,2014B,575471,M,South East Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass
774,DDD,2014J,624192,F,North Western Region,A Level or Equivalent,70-80%,35-55,0,150,N,Pass
775,FFF,2014J,683995,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
776,CCC,2013J,695122,M,Wales,Lower Than A Level,50-60%,0-35,0,120,N,Fail
777,CCC,2013B,623776,M,South East Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn
778,FFF,2013J,554254,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
779,DDD,2014J,628244,F,South East Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
780,FFF,2014J,656317,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail
781,DDD,2014J,523889,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
782,BBB,2014B,648504,F,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Pass
783,CCC,2014B,588314,M,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Distinction
784,CCC,2014B,484950,F,Wales,HE Qualification,0-10%,0-35,0,60,Y,Pass
785,FFF,2014J,548444,F,South West Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn
786,DDD,2014B,586566,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,60,Y,Withdrawn
787,DDD,2013J,423630,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
788,DDD,2014B,579504,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
789,DDD,2013B,588029,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
790,FFF,2014J,628477,M,South West Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass
791,FFF,2014B,685643,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
792,FFF,2013B,447891,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn
793,CCC,2014B,584599,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
794,DDD,2014J,1789722,F,London Region,Lower Than A Level,,0-35,0,60,N,Withdrawn
795,CCC,2013J,609632,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
796,DDD,2013J,263763,M,London Region,HE Qualification,40-50%,0-35,0,60,N,Pass
797,BBB,2014J,679265,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Fail
798,CCC,2014J,623342,M,North Region,HE Qualification,10-20,35-55,0,60,N,Withdrawn
799,DDD,2013J,572154,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail
800,DDD,2013B,505819,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
801,BBB,2013B,577473,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
802,BBB,2014J,647152,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
803,FFF,2014B,602310,M,London Region,No Formal quals,80-90%,0-35,0,90,N,Pass
804,EEE,2013J,682680,M,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail
805,EEE,2014J,486179,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
806,BBB,2013B,588560,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail
807,EEE,2014J,629051,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
808,BBB,2014J,609547,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn
809,BBB,2014J,689225,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn
810,FFF,2013J,589749,F,London Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn
811,BBB,2014J,261209,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
812,FFF,2013B,650184,M,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn
813,BBB,2013J,656755,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
814,BBB,2014J,689360,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
815,BBB,2013J,688202,F,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn
816,BBB,2013J,561365,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
817,FFF,2014J,503782,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn
818,FFF,2014J,2594162,M,South East Region,A Level or Equivalent,80-90%,35-55,1,30,N,Pass
819,EEE,2014J,623230,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
820,FFF,2014J,160712,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,120,N,Fail
821,DDD,2013B,586507,F,Scotland,Lower Than A Level,80-90%,0-35,0,120,N,Fail
822,FFF,2014J,604913,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,60,N,Pass
823,DDD,2014J,541528,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,30,N,Distinction
824,EEE,2013J,605858,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
825,BBB,2013J,595895,F,London Region,A Level or Equivalent,50-60%,0-35,1,60,N,Pass
826,DDD,2014B,644844,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
827,GGG,2014J,578578,F,Scotland,HE Qualification,0-10%,35-55,1,30,N,Fail
828,CCC,2014J,599493,F,West Midlands Region,HE Qualification,80-90%,35-55,0,120,N,Pass
829,BBB,2014J,648953,F,South East Region,HE Qualification,30-40%,35-55,0,60,N,Fail
830,CCC,2014B,554169,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail
831,CCC,2014J,643678,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
832,BBB,2014J,588571,M,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
833,BBB,2014B,607609,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
834,BBB,2013B,596196,M,Wales,Lower Than A Level,60-70%,0-35,1,60,N,Withdrawn
835,CCC,2014J,647387,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
836,FFF,2013J,549058,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
837,FFF,2014J,586398,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
838,BBB,2013J,595856,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
839,CCC,2014J,96591,M,Scotland,A Level or Equivalent,0-10%,35-55,0,30,N,Distinction
840,AAA,2013J,684775,F,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
841,FFF,2014B,619088,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
842,EEE,2013B,545370,M,East Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Fail
843,BBB,2014J,632115,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
844,BBB,2014J,634000,M,South West Region,A Level or Equivalent,0-10%,35-55,0,120,N,Withdrawn
845,FFF,2013J,691715,M,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Fail
846,CCC,2014J,535229,F,South Region,HE Qualification,90-100%,0-35,0,90,N,Pass
847,BBB,2013J,616238,F,South East Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn
848,FFF,2013J,508844,M,Yorkshire Region,HE Qualification,30-40%,0-35,0,60,N,Distinction
849,FFF,2013B,508064,M,South East Region,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction
850,BBB,2014B,692983,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
851,DDD,2014J,571534,F,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
852,DDD,2013J,162910,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction
853,CCC,2014J,575609,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,60,N,Distinction
854,DDD,2014J,654002,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass
855,FFF,2013J,590590,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Distinction
856,BBB,2013J,234542,F,South Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
857,EEE,2014J,691733,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail
858,FFF,2013B,592052,F,West Midlands Region,Lower Than A Level,20-30%,0-35,1,60,N,Withdrawn
859,BBB,2014B,595298,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
860,GGG,2014J,614393,F,North Western Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail
861,BBB,2014J,578722,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction
862,CCC,2014B,548983,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass
863,EEE,2013J,549171,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
864,BBB,2013J,2556553,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
865,FFF,2013B,591201,M,Wales,Lower Than A Level,30-40%,0-35,0,120,N,Pass
866,DDD,2014B,532742,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
867,GGG,2014B,522054,F,Ireland,Lower Than A Level,10-20,0-35,0,30,N,Pass
868,FFF,2013J,695662,M,London Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
869,EEE,2013J,559468,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
870,FFF,2014B,2678795,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
871,BBB,2013J,585814,F,South West Region,A Level or Equivalent,,0-35,0,60,N,Pass
872,BBB,2014J,597298,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
873,BBB,2013J,545894,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail
874,FFF,2013J,545894,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail
875,GGG,2013J,594740,M,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn
876,GGG,2013B,584476,M,South East Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail
877,EEE,2014J,653255,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn
878,CCC,2013J,585455,M,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass
879,BBB,2013B,589438,F,North Western Region,Lower Than A Level,80-90%,0-35,0,120,N,Fail
880,BBB,2013J,685378,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass
881,BBB,2013J,692076,F,North Region,A Level or Equivalent,,0-35,0,60,N,Distinction
882,FFF,2014B,597898,M,South East Region,Lower Than A Level,40-50%,35-55,0,90,N,Pass
883,CCC,2014J,253398,M,North Western Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn
884,DDD,2013J,576194,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
885,FFF,2014J,574235,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Withdrawn
886,BBB,2013B,648228,F,North Western Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail
887,FFF,2013J,591782,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
888,BBB,2014J,527488,F,South East Region,HE Qualification,90-100%,0-35,0,60,N,Pass
889,EEE,2013J,466002,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
890,BBB,2014J,623015,F,South West Region,A Level or Equivalent,,0-35,0,60,N,Withdrawn
891,BBB,2013B,650136,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
892,CCC,2014J,585796,M,South West Region,A Level or Equivalent,40-50%,0-35,1,60,N,Withdrawn
893,CCC,2014B,651614,F,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Distinction
894,BBB,2013J,534752,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
895,DDD,2013J,586506,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail
896,DDD,2014J,607878,M,South East Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
897,GGG,2013J,599141,M,London Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail
898,EEE,2013B,590644,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass
899,BBB,2013J,602784,F,North Region,A Level or Equivalent,,0-35,0,120,Y,Pass
900,CCC,2014J,608854,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
901,FFF,2014J,605828,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
902,BBB,2014B,604463,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
903,DDD,2014B,594574,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
904,FFF,2013J,688283,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail
905,BBB,2013J,584547,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
906,FFF,2013J,628111,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn
907,BBB,2013J,609010,F,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn
908,FFF,2014B,628264,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn
909,BBB,2013B,689190,F,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Fail
910,FFF,2013B,2138246,M,South Region,A Level or Equivalent,70-80%,35-55,0,90,N,Withdrawn
911,FFF,2014B,588113,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
912,BBB,2014J,628074,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn
913,DDD,2014B,628504,F,Ireland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
914,DDD,2014B,689182,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
915,DDD,2014B,688493,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
916,DDD,2013B,596100,F,North Western Region,HE Qualification,20-30%,35-55,0,60,N,Pass
917,DDD,2014J,440664,F,North Region,A Level or Equivalent,,0-35,0,60,N,Pass
918,BBB,2014B,642435,M,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
919,FFF,2014J,572154,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
920,FFF,2014J,612336,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass
921,BBB,2014J,267825,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
922,BBB,2014J,551897,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail
923,DDD,2014J,594671,F,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
924,DDD,2014J,676169,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction
925,DDD,2014B,607856,M,London Region,Lower Than A Level,60-70%,0-35,0,60,Y,Fail
926,BBB,2014J,646599,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
927,FFF,2013J,577362,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
928,FFF,2014J,595399,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
929,DDD,2013B,598152,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
930,EEE,2014J,682531,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
931,BBB,2013J,492866,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Fail
932,DDD,2014J,623774,F,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
933,BBB,2014J,678442,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
934,GGG,2014B,542593,F,North Western Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail
935,DDD,2013J,599435,F,South Region,HE Qualification,60-70%,0-35,0,60,N,Fail
936,DDD,2013B,104854,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
937,BBB,2014B,596678,F,North Region,A Level or Equivalent,70-80%,0-35,0,120,N,Distinction
938,BBB,2013J,591703,M,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
939,FFF,2013B,694074,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
940,FFF,2013J,557415,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,90,N,Fail
941,DDD,2014B,649096,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
942,DDD,2013B,601043,M,Wales,HE Qualification,60-70%,0-35,0,60,N,Withdrawn
943,BBB,2013J,623259,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail
944,CCC,2014J,623673,F,Scotland,Lower Than A Level,30-40%,0-35,0,30,N,Pass
945,CCC,2014J,262986,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn
946,DDD,2014J,627250,F,North Region,HE Qualification,0-10%,0-35,0,60,N,Distinction
947,CCC,2014B,581737,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Distinction
948,FFF,2013J,559115,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
949,FFF,2014B,588213,M,North Western Region,HE Qualification,50-60%,0-35,0,60,N,Withdrawn
950,FFF,2014J,675885,M,Wales,Lower Than A Level,0-10%,0-35,0,120,N,Distinction
951,BBB,2014J,547891,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Distinction
952,CCC,2013B,547534,M,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Pass
953,BBB,2014B,605930,F,West Midlands Region,Lower Than A Level,40-50%,0-35,1,60,N,Distinction
954,DDD,2014B,494445,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
955,FFF,2013J,599480,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,Y,Fail
956,BBB,2014B,626175,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
957,BBB,2013B,548800,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
958,BBB,2013J,611559,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction
959,BBB,2014J,607867,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
960,DDD,2013J,533450,M,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Pass
961,DDD,2014J,623493,F,London Region,HE Qualification,90-100%,0-35,0,60,N,Fail
962,GGG,2013J,595011,F,South West Region,Lower Than A Level,40-50%,0-35,1,30,N,Pass
963,EEE,2014J,588241,M,Wales,HE Qualification,10-20,0-35,0,180,N,Withdrawn
964,CCC,2014J,587369,F,West Midlands Region,HE Qualification,80-90%,35-55,0,60,N,Pass
965,FFF,2014B,558765,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
966,FFF,2013B,691393,M,Ireland,HE Qualification,30-40%,0-35,0,60,N,Pass
967,DDD,2014J,588283,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
968,FFF,2014J,575092,F,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
969,DDD,2013J,637395,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
970,BBB,2013J,576553,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
971,DDD,2014B,649165,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
972,BBB,2014J,561836,F,South West Region,HE Qualification,30-40%,0-35,0,60,N,Fail
973,FFF,2013J,646545,M,Scotland,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn
974,EEE,2014B,569943,M,South Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail
975,GGG,2013J,577778,F,South Region,A Level or Equivalent,80-90%,0-35,1,30,N,Withdrawn
976,DDD,2014J,574455,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
977,AAA,2014J,618981,F,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
978,DDD,2014J,559440,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
979,BBB,2014J,559084,M,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
980,BBB,2014J,634999,M,North Western Region,Lower Than A Level,80-90%,0-35,0,120,N,Distinction
981,CCC,2013J,596253,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
982,FFF,2014B,652383,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
983,BBB,2014J,607828,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
984,DDD,2014J,689477,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
985,BBB,2013B,621474,F,Scotland,Lower Than A Level,60-70%,35-55,0,120,N,Fail
986,GGG,2014B,593136,F,North Region,A Level or Equivalent,,0-35,0,30,N,Pass
987,CCC,2014J,647800,F,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
988,BBB,2014J,595390,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
989,FFF,2014J,595678,M,North Western Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
990,BBB,2013B,586506,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
991,BBB,2013J,566000,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
992,BBB,2013J,579460,F,Scotland,Lower Than A Level,10-20,35-55,1,60,N,Distinction
993,FFF,2013J,603764,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
994,DDD,2013J,378717,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
995,FFF,2014J,628554,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn
996,FFF,2014B,161337,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail
