,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
759,FFF,2013B,1622432,M,London Region,Lower Than A Level,40-50%,35-55,0,90,Y,Fail
760,FFF,2014J,618161,M,North Region,A Level or Equivalent,30-40%,0-35,0,89,Y,Withdrawn
761,EEE,2014B,570875,M,Wales,HE Qualification,0-10%,0-35,1,60,N,Pass
762,FFF,2013J,591034,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn
763,CCC,2014J,449207,M,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,Pass
764,DDD,2014B,593770,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,59,N,Fail
765,BBB,2013B,486137,F,Wales,Lower Than A Level,10-20,35-55,0,60,N,Pass
766,BBB,2013B,437858,F,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail
767,FFF,2014J,606706,F,Scotland,HE Qualification,80-90%,35-55,0,59,N,Pass
768,BBB,2014B,565137,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,59,N,Pass
769,FFF,2014B,603622,M,Scotland,Lower Than A Level,60-70%,0-35,0,89,N,Fail
770,CCC,2014J,623694,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,119,N,Distinction
771,BBB,2014J,92770,M,South West Region,Lower Than A Level,10-20,35-55,0,59,N,Withdrawn
772,FFF,2013J,492170,M,South West Region,A Level or Equivalent,10-20,0-35,1,120,N,Pass
773,EEE,2014B,515100,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
774,CCC,2014J,356719,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail
775,GGG,2014B,580569,M,South Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail
776,DDD,2014B,2391962,F,East Anglian Region,HE Qualification,40-50%,0-35,1,119,N,Withdrawn
777,DDD,2014J,100197,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,59,Y,Pass
778,CCC,2014J,6516,M,Wales,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn
779,EEE,2014B,1425786,M,South East Region,HE Qualification,20-30%,0-35,1,60,N,Withdrawn
780,GGG,2014J,482128,M,North Region,Lower Than A Level,30-40%,0-35,0,59,N,Pass
781,BBB,2014J,1571952,M,East Anglian Region,HE Qualification,90-100%,35-55,0,59,N,Pass
782,DDD,2014J,484149,M,South Region,Lower Than A Level,30-40%,35-55,0,59,Y,Pass
783,BBB,2014J,603622,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn
784,EEE,2014B,562359,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,218,N,Withdrawn
785,DDD,2014B,605665,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,59,N,Pass
786,BBB,2013B,250457,F,South West Region,Lower Than A Level,50-60%,0-35,1,120,N,Fail
787,DDD,2014B,602983,F,London Region,Lower Than A Level,20-30%,0-35,0,149,N,Pass
788,FFF,2013J,525672,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
789,CCC,2013B,548364,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail
790,GGG,2013J,619241,F,North Western Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass
791,FFF,2013J,462391,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,119,Y,Fail
792,DDD,2014B,506528,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,119,N,Pass
793,CCC,2014J,650799,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction
794,DDD,2013J,572629,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,59,Y,Withdrawn
795,BBB,2013J,2307272,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Y,Pass
796,FFF,2014J,638211,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,119,Y,Withdrawn
797,DDD,2014B,2248669,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
798,FFF,2013J,309885,M,Ireland,HE Qualification,40-50%,0-35,0,60,N,Fail
799,BBB,2014J,628230,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
800,FFF,2013J,606066,M,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass
801,BBB,2013B,450649,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
802,EEE,2013J,419816,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Fail
803,FFF,2014B,530214,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,59,N,Distinction
804,CCC,2014J,578746,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
805,FFF,2014J,633129,F,Scotland,A Level or Equivalent,50-60%,55<=,0,59,N,Pass
806,DDD,2014J,522950,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,Y,Pass
807,DDD,2014B,535345,M,Scotland,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
808,DDD,2013J,634717,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,59,N,Withdrawn
809,FFF,2014J,342615,M,London Region,Lower Than A Level,10-20,35-55,0,59,N,Fail
810,BBB,2013B,279881,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
811,FFF,2013B,1689118,M,West Midlands Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn
812,FFF,2014J,629907,M,Ireland,A Level or Equivalent,20-30%,0-35,0,59,N,Distinction
813,FFF,2014B,567170,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
814,FFF,2013J,482670,M,London Region,A Level or Equivalent,0-10%,0-35,0,59,N,Fail
815,BBB,2014B,341865,F,Scotland,Lower Than A Level,30-40%,35-55,0,59,N,Fail
816,GGG,2013J,512164,M,South West Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail
817,DDD,2013J,76132,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,30,N,Distinction
818,BBB,2013B,489843,F,Scotland,A Level or Equivalent,20-30%,35-55,0,59,N,Pass
819,FFF,2014J,654007,M,Scotland,Lower Than A Level,30-40%,35-55,0,59,N,Fail
820,GGG,2014B,522497,M,North Region,A Level or Equivalent,90-100%,0-35,0,89,N,Pass
821,DDD,2014J,574672,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
822,CCC,2014J,618588,F,West Midlands Region,HE Qualification,90-100%,0-35,0,30,N,Pass
823,BBB,2013J,2395490,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Distinction
824,CCC,2014B,601381,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
825,FFF,2013J,446943,M,Scotland,A Level or Equivalent,90-100%,0-35,0,59,N,Pass
826,FFF,2013B,79169,M,South West Region,Lower Than A Level,70-80%,0-35,0,224,N,Withdrawn
827,BBB,2014J,602429,F,Scotland,Lower Than A Level,80-90%,0-35,0,59,N,Pass
828,CCC,2014B,97442,M,South East Region,Lower Than A Level,50-60%,35-55,0,89,N,Withdrawn
829,DDD,2013B,403600,F,South West Region,HE Qualification,40-50%,0-35,2,59,N,Withdrawn
830,FFF,2013J,2361776,M,South East Region,A Level or Equivalent,10-20,35-55,0,223,N,Fail
831,CCC,2014B,515707,F,North Western Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction
832,DDD,2014B,594139,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,59,N,Distinction
833,FFF,2013J,501088,M,South Region,A Level or Equivalent,90-100%,35-55,0,77,N,Pass
834,FFF,2013B,550953,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
835,EEE,2013J,587486,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,59,N,Fail
836,FFF,2014B,577277,F,South East Region,A Level or Equivalent,80-90%,35-55,1,90,N,Distinction
837,DDD,2013B,26636,M,South East Region,A Level or Equivalent,80-90%,0-35,0,59,N,Fail
838,FFF,2013J,462736,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,59,N,Pass
839,EEE,2013J,2312876,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,59,N,Withdrawn
840,BBB,2013J,485766,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,59,N,Withdrawn
841,BBB,2014J,1425525,F,South West Region,HE Qualification,20-30%,35-55,1,74,N,Withdrawn
842,EEE,2013J,561554,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,59,N,Distinction
843,DDD,2013J,228280,M,London Region,Lower Than A Level,20-30%,35-55,1,90,N,Withdrawn
844,EEE,2013J,606913,F,North Region,No Formal quals,0-10%,0-35,0,30,Y,Pass
845,BBB,2014J,351857,F,South West Region,A Level or Equivalent,0-10%,0-35,0,59,N,Withdrawn
846,EEE,2013J,594575,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,30,N,Fail
847,DDD,2013J,532914,M,North Region,Lower Than A Level,90-100%,0-35,0,147,N,Pass
848,DDD,2014B,561555,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
849,DDD,2014J,466815,M,Scotland,A Level or Equivalent,70-80%,0-35,0,74,N,Pass
850,FFF,2013J,612132,M,London Region,HE Qualification,40-50%,35-55,0,59,N,Withdrawn
851,EEE,2014B,549916,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,59,N,Fail
852,DDD,2013B,486298,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
853,BBB,2013J,196288,M,South West Region,Lower Than A Level,0-10%,35-55,0,119,N,Fail
854,DDD,2014J,563854,M,South Region,Lower Than A Level,30-40%,0-35,0,59,N,Pass
855,EEE,2013J,541229,F,North Region,A Level or Equivalent,70-80%,0-35,0,89,N,Fail
856,FFF,2013J,2363049,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Fail
857,DDD,2013B,513446,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn
858,EEE,2014B,485769,F,Scotland,HE Qualification,30-40%,0-35,0,90,N,Pass
859,FFF,2014J,1514817,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,74,Y,Distinction
860,CCC,2014B,1517163,M,London Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass
861,GGG,2014J,585562,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
862,FFF,2014J,478573,M,Wales,Lower Than A Level,90-100%,0-35,0,74,N,Pass
863,CCC,2014J,1398014,F,South East Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass
864,FFF,2013J,518974,M,London Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
865,BBB,2014B,308420,F,Scotland,A Level or Equivalent,60-70%,0-35,1,120,N,Pass
866,FFF,2014J,622399,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,90,N,Pass
867,BBB,2013J,589399,F,Scotland,HE Qualification,90-100%,0-35,0,59,N,Pass
868,FFF,2013J,598798,F,South Region,Post Graduate Qualification,30-40%,35-55,0,30,N,Fail
869,GGG,2014J,586412,F,South West Region,A Level or Equivalent,60-70%,0-35,0,30,Y,Pass
870,DDD,2014B,20283,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,59,Y,Fail
871,BBB,2013B,437836,F,London Region,A Level or Equivalent,20-30%,0-35,0,59,N,Pass
872,BBB,2013J,397903,F,Ireland,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
873,EEE,2014J,287768,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail
874,GGG,2014J,480419,F,North Western Region,HE Qualification,90-100%,35-55,0,30,N,Distinction
875,FFF,2014J,675101,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,59,N,Withdrawn
876,DDD,2014J,630309,M,Wales,A Level or Equivalent,50-60%,35-55,1,60,N,Withdrawn
877,BBB,2013J,477851,F,Scotland,A Level or Equivalent,80-90%,0-35,0,119,N,Fail
878,FFF,2014B,1849763,F,North Region,A Level or Equivalent,10-20,35-55,0,120,N,Withdrawn
879,FFF,2013J,593543,M,Scotland,Lower Than A Level,40-50%,0-35,1,119,Y,Fail
880,DDD,2014J,200417,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,223,Y,Fail
881,CCC,2014J,574522,M,South Region,Lower Than A Level,70-80%,0-35,0,89,N,Pass
882,BBB,2013B,539424,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Fail
883,FFF,2013J,450850,M,South West Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail
884,BBB,2014B,583115,M,South West Region,A Level or Equivalent,20-30%,0-35,0,59,N,Pass
885,BBB,2014B,589157,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
886,DDD,2013J,446495,M,South West Region,Lower Than A Level,80-90%,0-35,0,59,Y,Withdrawn
887,BBB,2014B,594881,F,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
888,EEE,2013J,1670232,M,South East Region,A Level or Equivalent,30-40%,35-55,0,90,N,Pass
889,FFF,2014J,586081,F,South West Region,HE Qualification,10-20,35-55,1,60,N,Distinction
890,DDD,2014B,583119,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
891,CCC,2014J,623246,M,North Region,HE Qualification,90-100%,0-35,0,60,N,Pass
892,BBB,2013J,450037,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
893,BBB,2013J,609093,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Pass
894,AAA,2013J,322113,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,73,N,Pass
895,BBB,2013J,479855,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,59,N,Withdrawn
896,BBB,2014B,603589,F,Scotland,A Level or Equivalent,30-40%,0-35,1,60,Y,Fail
897,FFF,2014B,633069,M,London Region,Lower Than A Level,40-50%,0-35,0,119,N,Fail
898,CCC,2014B,470994,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
899,DDD,2013J,547309,M,Wales,Lower Than A Level,20-30%,0-35,0,60,Y,Fail
900,BBB,2014J,2428073,F,South West Region,Lower Than A Level,50-60%,35-55,0,90,Y,Fail
901,EEE,2014J,486951,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
902,DDD,2013J,543719,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
903,FFF,2014B,276669,F,Wales,Lower Than A Level,10-20,0-35,0,179,N,Pass
904,CCC,2013J,339815,F,North Region,A Level or Equivalent,10-20,0-35,0,59,N,Pass
905,BBB,2013B,516852,F,South West Region,HE Qualification,0-10%,35-55,0,227,N,Fail
906,BBB,2014B,550651,M,Wales,Lower Than A Level,40-50%,0-35,0,59,N,Withdrawn
907,BBB,2013B,240027,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
908,AAA,2013J,515739,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
909,FFF,2013J,543334,M,Scotland,Lower Than A Level,90-100%,0-35,0,120,N,Fail
910,CCC,2014B,536038,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn
911,DDD,2013J,315263,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
912,FFF,2013J,283560,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
913,GGG,2013J,12190,F,South East Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass
914,EEE,2013J,551164,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
915,CCC,2014B,386946,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,179,N,Withdrawn
916,FFF,2014J,557346,M,South East Region,A Level or Equivalent,70-80%,0-35,0,59,N,Fail
917,BBB,2014J,609168,F,Scotland,HE Qualification,20-30%,0-35,0,120,Y,Withdrawn
918,FFF,2014B,565087,F,Scotland,Lower Than A Level,20-30%,0-35,1,59,N,Pass
919,FFF,2013J,575340,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,59,N,Pass
920,CCC,2014J,397485,M,East Anglian Region,Lower Than A Level,0-10%,0-35,1,76,Y,Fail
921,GGG,2014J,641977,F,Wales,Lower Than A Level,0-10%,0-35,0,30,N,Pass
922,DDD,2014B,589987,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
923,CCC,2014B,463534,M,London Region,Lower Than A Level,30-40%,0-35,0,59,N,Fail
924,FFF,2013J,433704,M,Scotland,Lower Than A Level,60-70%,0-35,1,60,N,Pass
925,BBB,2013B,489239,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
926,EEE,2014B,622544,M,Wales,Lower Than A Level,40-50%,0-35,0,30,N,Withdrawn
927,GGG,2014B,581823,F,London Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass
928,DDD,2013B,360230,M,South Region,Lower Than A Level,90-100%,0-35,0,222,N,Pass
929,CCC,2014J,1632301,F,Scotland,A Level or Equivalent,90-100%,35-55,0,120,N,Distinction
930,FFF,2013B,501740,M,North Western Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
931,BBB,2014B,200464,F,East Anglian Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass
932,BBB,2013B,486465,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,59,N,Withdrawn
933,BBB,2014J,560892,F,North Western Region,A Level or Equivalent,50-60%,0-35,1,119,N,Withdrawn
934,FFF,2014J,628417,M,South Region,HE Qualification,90-100%,35-55,0,59,N,Fail
935,FFF,2013J,460018,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
936,CCC,2014B,513314,F,London Region,A Level or Equivalent,70-80%,35-55,0,59,N,Fail
937,FFF,2014J,497315,M,South West Region,Lower Than A Level,30-40%,0-35,0,89,Y,Pass
938,AAA,2014B,16588,M,Wales,Lower Than A Level,10-20,0-35,0,60,N,Fail
939,FFF,2014B,587532,M,North Region,HE Qualification,70-80%,35-55,0,90,N,Fail
940,CCC,2014B,544717,M,North Western Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass
941,BBB,2013B,558148,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
942,CCC,2014B,1573373,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail
943,FFF,2013J,469216,M,Scotland,Lower Than A Level,50-60%,0-35,0,30,N,Pass
944,DDD,2013B,501551,M,London Region,A Level or Equivalent,20-30%,0-35,1,179,N,Pass
945,GGG,2014B,624174,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail
946,BBB,2013J,290506,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
947,BBB,2013J,558001,F,North Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail
948,DDD,2014B,413637,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
949,DDD,2014J,606711,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,59,N,Pass
950,GGG,2014B,102166,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Withdrawn
951,EEE,2014J,491519,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
952,CCC,2014J,354932,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
953,EEE,2013J,554571,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
954,DDD,2014J,600364,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn
955,BBB,2013J,577108,F,South East Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass
956,DDD,2013B,457674,M,Ireland,A Level or Equivalent,10-20,0-35,0,147,N,Pass
957,FFF,2014B,593258,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction
958,CCC,2014B,540654,M,South West Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn
959,BBB,2013J,2298830,F,Scotland,Lower Than A Level,40-50%,0-35,1,179,N,Pass
960,DDD,2014B,6516,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
961,DDD,2014J,696465,F,London Region,HE Qualification,70-80%,0-35,0,120,N,Withdrawn
962,FFF,2013J,500632,M,North Region,Lower Than A Level,0-10%,0-35,0,59,N,Withdrawn
963,DDD,2013B,104372,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
964,BBB,2014J,611462,F,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Pass
965,DDD,2013J,544555,M,North Region,Lower Than A Level,0-10%,0-35,0,147,N,Fail
966,EEE,2014B,560839,M,South West Region,Lower Than A Level,0-10%,0-35,0,89,N,Distinction
967,CCC,2014B,120208,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,75,N,Pass
968,FFF,2013B,462898,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,1,148,Y,Withdrawn
969,BBB,2014J,1664961,F,South Region,HE Qualification,20-30%,35-55,0,148,N,Withdrawn
970,BBB,2013B,459132,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,59,N,Fail
971,DDD,2013J,596763,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,59,N,Withdrawn
972,CCC,2014J,295134,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
973,CCC,2014B,487575,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
974,FFF,2013B,485487,M,North Western Region,Lower Than A Level,60-70%,0-35,0,119,N,Withdrawn
975,BBB,2013J,441782,F,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
976,CCC,2014J,608224,M,North Region,Lower Than A Level,60-70%,35-55,0,89,N,Fail
977,GGG,2014J,566328,F,South Region,HE Qualification,10-20,35-55,0,30,N,Pass
978,DDD,2013J,513334,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
979,DDD,2014J,658075,M,South Region,Lower Than A Level,60-70%,35-55,0,59,N,Withdrawn
980,DDD,2013B,443867,F,Scotland,A Level or Equivalent,60-70%,0-35,1,120,Y,Withdrawn
981,GGG,2013J,572904,F,Wales,HE Qualification,70-80%,0-35,0,149,N,Withdrawn
982,GGG,2014B,595917,M,Wales,Lower Than A Level,90-100%,0-35,0,30,N,Pass
983,CCC,2014J,149611,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
984,BBB,2014J,92976,M,South Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn
985,FFF,2013J,519311,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass
986,FFF,2013J,610105,M,South West Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn
987,CCC,2014J,596488,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail
988,FFF,2013B,512275,M,South Region,A Level or Equivalent,10-20,0-35,0,119,N,Pass
989,DDD,2014B,1696613,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn
990,DDD,2014B,1650530,F,East Anglian Region,HE Qualification,80-90%,0-35,2,149,N,Fail
991,FFF,2014J,1907729,M,London Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn
992,CCC,2014J,620335,M,London Region,Lower Than A Level,30-40%,0-35,0,76,N,Withdrawn
993,FFF,2013B,6516,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,59,N,Pass
994,CCC,2014J,624315,M,South West Region,A Level or Equivalent,40-50%,0-35,0,59,N,Pass
995,DDD,2013B,470168,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
996,EEE,2013J,478854,M,South West Region,A Level or Equivalent,90-100%,0-35,3,89,N,Withdrawn
997,BBB,2014J,574989,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,59,N,Withdrawn
998,FFF,2014B,600170,M,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn
999,BBB,2014J,269875,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn
1000,DDD,2013J,2347160,M,London Region,A Level or Equivalent,60-70%,0-35,0,120,Y,Withdrawn
1001,CCC,2014J,615408,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,59,N,Withdrawn
1002,BBB,2013B,2343755,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn
1003,FFF,2014J,591259,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction
1004,FFF,2014J,571140,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,89,N,Pass
1005,BBB,2013J,556850,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
1006,DDD,2014J,333303,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail
1007,GGG,2013J,61898,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction
1008,GGG,2013J,473384,M,East Anglian Region,Lower Than A Level,0-10%,35-55,1,30,N,Pass
1009,BBB,2013J,483281,F,London Region,Post Graduate Qualification,80-90%,0-35,0,120,N,Pass
1010,EEE,2014J,651161,M,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
1011,CCC,2014J,499527,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn
1012,CCC,2014J,623793,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
1013,DDD,2013J,520149,M,Ireland,Lower Than A Level,0-10%,35-55,3,59,N,Withdrawn
1014,DDD,2013J,565070,M,South West Region,Lower Than A Level,30-40%,0-35,0,59,N,Pass
1015,FFF,2014J,639338,M,London Region,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn
1016,EEE,2013B,329227,F,London Region,A Level or Equivalent,20-30%,0-35,0,179,N,Fail
1017,FFF,2013J,581479,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,223,N,Withdrawn
1018,DDD,2014J,2418007,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,59,N,Pass
1019,CCC,2014B,500078,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
1020,BBB,2014J,603083,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
1021,DDD,2013J,498307,M,North Region,HE Qualification,90-100%,0-35,0,90,Y,Fail
1022,EEE,2014J,396583,M,North Western Region,Lower Than A Level,90-100%,0-35,0,30,N,Withdrawn
1023,CCC,2014B,561726,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
1024,DDD,2013J,537424,M,London Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn
1025,CCC,2013J,426480,F,Scotland,Lower Than A Level,90-100%,0-35,0,90,N,Pass
1026,FFF,2014J,646395,M,London Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass
1027,BBB,2013J,275525,F,West Midlands Region,Lower Than A Level,20-30%,0-35,2,120,N,Pass
1028,DDD,2014B,561576,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
1029,BBB,2013J,507362,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn
1030,FFF,2014B,429383,M,South West Region,Lower Than A Level,70-80%,35-55,0,227,N,Pass
1031,FFF,2014B,54553,M,East Anglian Region,A Level or Equivalent,0-10%,35-55,0,60,N,Distinction
1032,DDD,2014J,253746,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
1033,EEE,2014B,516915,M,Scotland,A Level or Equivalent,70-80%,35-55,0,59,Y,Pass
1034,BBB,2014B,46166,M,South East Region,A Level or Equivalent,40-50%,0-35,0,59,N,Withdrawn
1035,CCC,2014J,538172,M,North Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn
1036,BBB,2014B,460628,F,Scotland,Lower Than A Level,40-50%,35-55,0,59,N,Pass
