,truth,action_click_about,action_click_courseware,action_click_forum,action_click_info,action_click_progress,action_close_courseware,action_close_forum,action_create_comment,action_create_thread,action_delete_comment,action_delete_thread,action_load_video,action_pause_video,action_play_video,action_problem_check,action_problem_check_correct,action_problem_check_incorrect,action_problem_get,action_problem_save,action_reset_problem,action_seek_video,action_stop_video,timestamp,time_difference,username,course_id
213,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,5,3834653940,-229548.0,1235,85
214,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,54414372329,-1571371.0,1544,55
215,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,17,1,0,1,1,0,1,15,4616648058,-274895.0,1411,220
216,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1529363701,-254737.0,973,41
217,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,2,1,0,0,0,0,68875674413,-640092.0,1876,65
218,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4637595734,-1849147.0,1824,21
219,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7391735981,-251678.0,732,207
220,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,8478971558,-174739.0,507,71
221,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,108096237742,-151857.0,1130,56
222,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,10173759399,-236026.0,1366,157
223,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2989012539,-263852.0,984,155
224,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3887304947,764144.0,1301,1
225,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8,281639383616,-854491.0,1763,179
226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8834363393,1839803.0,1268,24
227,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81665223761,-947671.0,765,224
228,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2527357903,-1427406.0,1028,85
229,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,7216081834,-186508.0,1695,132
230,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18917071879,-1707990.0,694,130
231,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,15,1,0,1,0,0,1,3,289514243076,-1918122.0,794,99
232,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,14475011181,-33983.0,1792,161
233,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,3,1,1,1,1,0,1,6,115560255770,-1745982.0,907,94
234,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3080265975,-1645441.0,1444,81
235,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,11865092935,-166499.0,1552,169
236,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,51313205230,-120528.0,728,113
237,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1725278716,-292899.0,1481,54
238,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,72469186879,-272327.0,1809,123
239,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,127626107624,-202621.0,585,35
240,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,54426779939,-1250697.0,1807,82
241,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3436774330,-205527.0,1797,123
242,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,11,1,1,1,0,0,1,2,6272764793961,-259914.0,965,55
243,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,115865183573,-1197011.0,845,41
244,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,491614013397,-131457.0,893,10
245,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,3,1,0,1,1,0,1,7,96826193728,-1334693.0,975,207
246,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,106659162023,-96501.0,1769,80
247,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,3,1,0,0,1,13,147439493029,-127038.0,1664,71
248,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2947307948,607990.0,1052,99
249,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,7,1,1,0,0,0,5868295961,-1586099.0,704,41
250,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,14251789742,-1464279.0,1440,179
251,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1601586515,-252599.0,746,60
252,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,28,1,2,1,0,0,1,0,8808600606414,-828256.0,748,82
253,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,82313135699,-129575.0,3,94
254,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,143989461851,-1937122.0,1848,68
255,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,12,1,0,0,1,1,4373565248944,-143720.0,589,144
256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436331586,-2046400.0,1340,122
257,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,5,1,1,1,1,0,1,1,108716094812,-109989.0,542,119
258,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,2,1,8,1,1,0,1,0,115637346566,-1109654.0,1553,196
259,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,8,1,2,1,1,0,1,25,433315222757,-957065.0,577,94
260,1,1,1,1,1,1,1,0,2,1,0,0,1,1,1,19,1,6,1,1,0,1,4,7121286266520,957143.0,607,14
261,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,3,1,0,1,0,0,1,7,2468145867,-1707464.0,1144,122
262,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,146937236048,-928232.0,438,4
263,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56979588979,-355058.0,907,113
264,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,296944245542,-253862.0,1545,181
265,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,174564751851,-1144991.0,439,110
266,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,21,1,1,0,1,12,53928650182,-254800.0,589,81
267,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49166787279,-152722.0,1526,35
268,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,122029122734,-1622368.0,1605,82
269,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8718552213,-116596.0,1392,57
270,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,43767372534,-17894.0,1621,85
271,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,53565458927,-220120.0,1310,55
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487171274,-117759.0,1471,110
273,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5850659975,1399011.0,1476,220
274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444991315,-110988.0,546,80
275,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,87834379544,-144589.0,1775,71
276,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,3,1,0,0,1,5,2935341569,394439.0,749,99
277,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2888595730,-878344.0,1195,123
278,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,59030454547,-2228.0,583,175
279,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57501841691,-299535.0,849,126
280,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,12,86569368660,-1160771.0,683,118
281,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5916120734,-1329463.0,1216,82
282,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,2,1,2,1,0,0,1,6,4916551123,-1715706.0,463,10
283,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,10,1,2,1,0,0,1,11,96547597547,105598.0,1788,232
284,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11569008090,-1720014.0,1118,94
285,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17085231934,-144496.0,1345,81
286,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,8869106432,-145063.0,691,220
287,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14460653081,-1207101.0,1871,67
288,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,352360491590,-182584.0,1812,113
289,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59064377588,-356521.0,1551,144
290,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2847346790,-141609.0,1312,181
291,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1818984545,-244726.0,1459,221
292,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3437871685,12078.0,662,110
293,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,453750674931,203464.0,1562,132
294,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,154989743714,-1144164.0,1769,64
295,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,4436274922,-320020.0,1166,82
296,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2577011047,-819338.0,1391,146
297,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,82389643039,-1104910.0,1225,110
298,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,173586309979,160569.0,707,78
299,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2487019986,-784581.0,924,65
300,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,73724441695,-102396.0,787,21
301,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,14,1,1,1,0,0,0,1,84513444767,-790418.0,1215,41
302,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2125106890,829164.0,744,1
303,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,6,1,0,1,0,0,1,3,58564860112,-1344993.0,1798,126
304,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,57718691224,-17983.0,724,60
305,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,7897371224,-203677.0,1798,224
306,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,77919289731,-1231359.0,735,165
307,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11891285236501,90781.0,887,85
308,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,7,1,3,1,0,0,1,17,294636557061,-116086.0,1245,79
309,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4310205720,-193907.0,1382,179
310,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458490111,-96586.0,1332,99
311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3813785978,-1825671.0,1824,81
312,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,43829171452,-248518.0,1081,122
313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2923678467,-1923492.0,1637,94
314,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5963993786,-102947.0,1701,144
315,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5878976499,-187944.0,1692,94
316,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43129073656,-161696.0,1851,132
317,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,16778516961,-289890.0,1787,61
318,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5869018835,757344.0,1437,123
319,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,14445795898,564101.0,1223,64
320,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,3,1,2,1,0,0,0,0,58714363775,-61699.0,1490,82
321,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,6,83516576909,-134962.0,732,38
322,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,53535153597,-1865071.0,849,68
323,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,131570894233,-1418592.0,14,76
324,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,43725146597,-23068.0,783,12
325,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2955170159,-12097.0,1612,85
326,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2969491455,-123580.0,1772,10
327,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,46765140130,-587571.0,1215,21
328,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,114575593959,-120769.0,1340,80
329,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,452201304816,-164444.0,855,60
330,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4844189844,-276684.0,1601,146
331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960846086,-103480.0,1729,41
332,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,6,43768703612,-1312094.0,1659,207
333,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,12,59313882886,-255518.0,1255,132
334,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,88839058721,-81375.0,936,81
335,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,4836386979,609823.0,782,122
336,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,55770693687,-1865920.0,36,202
337,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2929087823,-1858704.0,1006,67
338,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,4424583581,-9090.0,1695,174
339,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1805143567,-909040.0,640,123
340,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84889089350,-15564.0,832,35
341,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,5918378744,-248537.0,844,64
342,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,8,1,20,1,0,0,1,31,303901141645,-178925.0,1035,123
343,1,1,1,1,1,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7224005914,-190465.0,1745,76
344,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,94530902634,-1349576.0,1474,146
345,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,2,1,2,1,0,0,1,1,131686193667,-242514.0,644,55
346,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,10112531708,-855061.0,595,78
347,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15867142369,-823985.0,1119,41
348,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1457182058,-1355342.0,926,207
349,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,54716398636,-176596.0,1749,94
350,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,2,1,2,1,0,0,0,0,184534286816,-8570.0,1232,52
351,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5472458344,-185006.0,1577,130
352,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,57722209316,-852581.0,1041,228
353,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,49820367059,183626.0,887,175
354,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2988862139,-147814.0,679,155
355,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,272534233738,-370081.0,1348,179
356,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,2,1,1,0,0,3,4377012939,-1945441.0,1503,151
357,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,43767441698,-228714.0,1630,146
358,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895807924,-263682.0,1785,82
359,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5925956072,-1422900.0,1696,41
360,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,14460941612,-146590.0,574,207
361,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1679746497,718016.0,1834,68
362,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8865472372,-907940.0,1847,232
363,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,71601583834,-695827.0,1776,94
364,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1545992557,-1233796.0,736,4
365,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,1455885945,-937001.0,831,110
366,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,291412011135,-435735.0,528,132
367,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43739361466,-1318783.0,949,56
368,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4969886828,-934650.0,890,217
369,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,126075242567,1558606.0,11,76
370,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,72718752666,-189979.0,1674,110
371,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5813140957,603167.0,903,81
372,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5779121538,-152511.0,431,21
373,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,104888696225,-133486.0,1276,78
374,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43868884828,-243082.0,848,130
375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1815137864,-172217.0,1229,155
376,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,294637117962,-255470.0,1273,146
377,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57816122914,-1955796.0,1513,82
378,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,244965783629,-1203306.0,1039,224
379,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7671619082,-124534.0,1527,144
380,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,1701853093,-583966.0,1789,179
381,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,14445505861,1278163.0,1369,202
382,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,90523370111,859371.0,598,169
383,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,17,1,2,1,1,0,0,2,58640108879,478178.0,860,174
384,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2787164934,-175569.0,707,56
385,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,3879057545,-1450344.0,1464,217
386,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2399363564,-283681.0,1451,76
387,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,21,1,19,1,1,0,1,13,156637353063,-1255278.0,1107,167
388,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,4,49733782880,-1278985.0,1523,57
389,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1766015813,-127631.0,1533,146
390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67728127097,-246815.0,1256,55
391,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,291065950119,-895609.0,1789,220
392,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,96464795961,-1903265.0,974,81
393,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2925951072,-560601.0,1154,130
394,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1469441566,-272452.0,1649,104
395,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970684898,-146528.0,554,60
396,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,3,1,3,1,0,0,1,4,95416182414,-1247265.0,1788,146
397,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7230293933,-118525.0,685,224
398,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,3,1,0,1,0,0,1,3,72318141834,-93499.0,1628,85
399,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8,43397391873,-193837.0,1473,41
400,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,154023273689,-172986.0,1689,207
401,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,148880531276,-3180.0,1330,84
402,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,131788294622,-853988.0,1451,144
403,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1488784839,-1318606.0,1257,179
404,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3947852527,-209973.0,1280,14
405,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2957157612,-937693.0,1256,94
406,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7263527982,-1536650.0,1356,14
407,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,3,1,3,1,0,0,1,6,431301361856,-180130.0,1453,94
408,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28057448639,-144430.0,793,202
409,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,5928356545,-158086.0,1788,67
410,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,6,30897378729,-1571813.0,1873,113
411,0,1,1,0,1,1,1,0,6,0,0,0,1,1,1,3,1,7,1,1,0,1,2,58745491353,-186486.0,1549,110
412,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,89038552436,-1755693.0,1871,94
413,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,3948702748,-23982.0,1429,61
414,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,120801782057,-790063.0,961,123
415,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2929656400,-1796229.0,898,217
416,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,47769498626,-115090.0,715,85
417,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2945882599,-1217757.0,1210,200
418,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,69670656547,-1667983.0,869,207
419,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142913486853,-1437370.0,811,94
420,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29394816862,-1201011.0,878,78
421,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,107070651072,-271774.0,1430,71
422,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,70545490528,1245804.0,1584,41
423,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,68538591299,-106859.0,945,228
424,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2868591935,-139948.0,1784,157
425,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86898852030,-234860.0,17,155
426,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,2,4790186965,-1748380.0,617,60
427,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,16,1,7,1,1,0,1,10,51857890155,-135050.0,1372,82
428,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,25,1,0,1,1,0,1,5,187958663363,-1418167.0,8,94
