,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
853,FFF,2013B,611201,M,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
854,BBB,2013J,624585,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
855,DDD,2013J,626763,F,Scotland,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
856,BBB,2013J,588473,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
857,DDD,2013J,599588,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass
858,BBB,2013B,503328,F,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
859,GGG,2014J,62796,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
860,FFF,2014J,624156,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
861,BBB,2014J,686003,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail
862,DDD,2013B,588493,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass
863,FFF,2014J,612102,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
864,CCC,2014J,675506,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
865,AAA,2013J,577004,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
866,FFF,2013B,495318,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
867,GGG,2014J,610533,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn
868,GGG,2014B,591804,F,London Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass
869,GGG,2014J,689329,M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn
870,FFF,2014J,675562,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
871,BBB,2014J,628672,F,London Region,Lower Than A Level,20-30%,35-55,0,120,N,Pass
872,FFF,2013J,603327,M,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
873,DDD,2014B,644784,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
874,FFF,2014J,366524,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
875,DDD,2013J,576390,F,Scotland,HE Qualification,10-20,0-35,0,90,N,Distinction
876,AAA,2014B,627173,M,London Region,A Level or Equivalent,10-20,35-55,0,60,Y,Fail
877,BBB,2014B,496663,F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
878,EEE,2014J,617309,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Fail
879,FFF,2014B,676606,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Fail
880,BBB,2013B,536996,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
881,FFF,2014J,629245,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
882,FFF,2013J,533709,M,South East Region,Lower Than A Level,40-50%,0-35,2,90,N,Withdrawn
883,FFF,2013J,585288,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
884,DDD,2013B,575984,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
885,BBB,2014J,686003,F,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
886,BBB,2014J,231806,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
887,FFF,2014J,583861,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
888,CCC,2014J,507744,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
889,BBB,2013J,592681,F,South East Region,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn
890,FFF,2013J,2577480,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass
891,DDD,2013J,574514,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
892,GGG,2014B,587536,M,South West Region,Lower Than A Level,10-20,0-35,0,30,N,Withdrawn
893,FFF,2013J,583837,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail
894,CCC,2014B,634209,M,South West Region,HE Qualification,10-20,0-35,0,120,N,Pass
895,FFF,2014B,599398,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn
896,DDD,2014J,632144,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
897,GGG,2013J,653694,F,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail
898,BBB,2013J,494278,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
899,GGG,2014J,693321,F,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass
900,BBB,2014B,590888,F,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn
901,BBB,2014J,646804,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
902,FFF,2013J,2666372,M,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Pass
903,BBB,2013J,554294,F,South West Region,Lower Than A Level,90-100%,0-35,1,60,N,Withdrawn
904,DDD,2013B,590870,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
905,DDD,2014J,572804,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn
906,FFF,2013B,533243,M,South West Region,Lower Than A Level,70-80%,0-35,0,180,N,Pass
907,BBB,2014B,646804,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
908,BBB,2014J,694663,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass
909,GGG,2013J,590502,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail
910,DDD,2014B,646293,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
911,DDD,2013J,503400,M,Yorkshire Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn
912,DDD,2013B,647067,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction
913,FFF,2013B,580864,M,East Anglian Region,HE Qualification,,35-55,1,90,N,Pass
914,FFF,2013B,546243,M,Wales,A Level or Equivalent,50-60%,35-55,0,120,N,Pass
915,DDD,2014J,580845,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
916,AAA,2014B,601304,M,South West Region,Lower Than A Level,20-30%,0-35,0,120,Y,Withdrawn
917,DDD,2013J,604030,M,North Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
918,CCC,2013J,614083,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
919,BBB,2014J,605598,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
920,FFF,2014J,498371,M,North Western Region,HE Qualification,70-80%,0-35,0,60,N,Fail
921,DDD,2013J,415818,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Pass
922,DDD,2013J,539588,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
923,BBB,2014B,518771,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
924,FFF,2014J,2414562,F,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
925,DDD,2014J,594697,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
926,BBB,2013B,57894,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
927,CCC,2013J,678953,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
928,BBB,2013J,593426,F,East Anglian Region,Lower Than A Level,20-30%,0-35,1,120,N,Withdrawn
929,CCC,2014J,647597,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
930,BBB,2014J,599114,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction
931,DDD,2014J,688213,F,South East Region,Lower Than A Level,90-100%,35-55,0,120,N,Withdrawn
932,FFF,2013J,624421,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Fail
933,BBB,2013J,495318,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
934,BBB,2014J,589445,F,South Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
935,DDD,2014J,536999,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,Y,Fail
936,FFF,2013B,566369,M,South West Region,HE Qualification,70-80%,0-35,0,90,N,Withdrawn
937,BBB,2013B,585342,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
938,DDD,2013B,654819,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
939,BBB,2013B,579090,F,London Region,Lower Than A Level,40-50%,0-35,1,120,N,Pass
940,BBB,2014J,2300911,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
941,BBB,2014J,648139,F,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
942,BBB,2013J,344740,F,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
943,EEE,2014B,554835,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
944,FFF,2013B,565700,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
945,AAA,2014B,619124,M,South Region,Lower Than A Level,70-80%,35-55,0,60,Y,Withdrawn
946,FFF,2014J,628245,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,240,N,Fail
947,FFF,2013J,544990,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Fail
948,DDD,2013J,581405,F,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass
949,AAA,2013J,613562,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
950,DDD,2014J,554691,M,Scotland,A Level or Equivalent,40-50%,0-35,1,60,N,Withdrawn
951,FFF,2014B,604161,F,South Region,Lower Than A Level,,0-35,0,60,N,Withdrawn
952,CCC,2014B,627750,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
953,BBB,2014B,626494,F,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn
954,FFF,2013J,564119,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
955,AAA,2013J,497280,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
956,BBB,2013J,588710,F,South West Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass
957,EEE,2014J,678644,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
958,BBB,2014J,536996,F,South Region,A Level or Equivalent,80-90%,35-55,0,90,Y,Pass
959,EEE,2014B,574325,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn
960,BBB,2013B,585128,M,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,Pass
961,BBB,2014J,628574,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
962,FFF,2014J,583813,F,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
963,DDD,2014J,52781,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
964,BBB,2014B,578447,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
965,DDD,2014B,581804,F,South East Region,A Level or Equivalent,70-80%,0-35,1,60,N,Fail
966,BBB,2014J,605885,F,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
967,CCC,2014J,607342,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
968,CCC,2014J,491676,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
969,DDD,2014J,584281,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,180,N,Withdrawn
970,FFF,2014J,617069,M,North Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
971,CCC,2013J,583032,M,East Anglian Region,HE Qualification,40-50%,0-35,0,30,N,Pass
972,DDD,2013B,420733,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
973,FFF,2013J,607805,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
974,FFF,2013B,607407,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail
975,FFF,2013J,626494,M,South West Region,Lower Than A Level,20-30%,0-35,0,90,N,Distinction
976,FFF,2013J,141445,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail
977,CCC,2014B,607764,M,North Western Region,A Level or Equivalent,0-10%,0-35,1,60,N,Fail
978,BBB,2014B,577352,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail
979,BBB,2014B,627379,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail
980,FFF,2014B,604234,F,Ireland,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn
981,BBB,2014J,576961,F,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Pass
982,BBB,2014B,676193,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
983,FFF,2013B,607200,M,South East Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
984,FFF,2014B,688199,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
985,FFF,2014J,689267,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Pass
986,DDD,2013B,553686,M,North Region,A Level or Equivalent,50-60%,35-55,1,90,N,Pass
987,FFF,2014J,607822,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail
988,AAA,2013J,536331,M,East Anglian Region,Lower Than A Level,,0-35,0,60,N,Withdrawn
989,BBB,2014B,600535,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
990,DDD,2013J,676103,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
991,FFF,2014J,581445,M,South Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
992,BBB,2013J,559912,M,North Western Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn
993,BBB,2014B,58640,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail
994,BBB,2014B,675996,F,Yorkshire Region,Lower Than A Level,,0-35,0,60,N,Pass
995,DDD,2014J,586367,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
996,FFF,2014J,556967,M,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Fail
997,BBB,2014B,606247,M,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
998,BBB,2014J,535662,F,North Western Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
999,GGG,2013J,588162,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Withdrawn
1000,FFF,2013J,48660,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
1001,DDD,2013J,611657,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass
1002,BBB,2013B,623189,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Withdrawn
1003,BBB,2013J,382478,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
1004,BBB,2014J,446246,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
1005,DDD,2013J,338052,M,London Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass
1006,BBB,2014B,609537,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,1,60,N,Distinction
1007,BBB,2014J,573694,F,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass
1008,FFF,2013B,697232,M,West Midlands Region,HE Qualification,0-10%,0-35,1,60,N,Fail
1009,CCC,2014J,588493,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
1010,BBB,2014J,232701,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
1011,BBB,2013J,596406,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction
1012,CCC,2014J,599114,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
1013,GGG,2014J,607638,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass
1014,FFF,2014J,549113,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
1015,CCC,2014J,633477,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
1016,BBB,2013J,390866,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
1017,BBB,2014J,557067,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
1018,BBB,2014J,628953,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Fail
1019,GGG,2013J,587596,F,East Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail
1020,BBB,2014J,676496,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
1021,GGG,2013J,261041,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,30,N,Withdrawn
1022,BBB,2014J,629773,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Withdrawn
1023,FFF,2014J,628119,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
1024,DDD,2013J,604336,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
1025,BBB,2014J,607609,M,London Region,Lower Than A Level,10-20,0-35,2,60,N,Pass
1026,DDD,2013J,575984,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,60,N,Distinction
1027,DDD,2013J,479170,M,Yorkshire Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn
1028,BBB,2014J,607896,F,South East Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn
1029,BBB,2014J,646402,F,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,Distinction
1030,FFF,2014J,634556,F,East Midlands Region,Lower Than A Level,20-30%,0-35,1,60,N,Withdrawn
1031,DDD,2014J,553126,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
1032,EEE,2014B,484305,M,East Anglian Region,A Level or Equivalent,,0-35,0,30,N,Pass
1033,DDD,2014B,695673,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
1034,FFF,2013J,606247,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
1035,EEE,2014B,646561,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
1036,BBB,2014B,687143,F,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
1037,FFF,2013B,554141,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
1038,DDD,2013B,535696,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
1039,BBB,2014J,565119,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
1040,EEE,2013J,547390,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
1041,DDD,2014B,2625983,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
1042,BBB,2014B,581604,F,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
1043,FFF,2013J,653694,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
1044,FFF,2014J,595340,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
1045,FFF,2014J,572358,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
1046,EEE,2014B,685384,M,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Fail
1047,BBB,2014B,555028,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
1048,BBB,2014J,677456,F,East Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail
1049,EEE,2014J,617201,M,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn
1050,GGG,2014B,599169,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn
1051,BBB,2014B,697143,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1052,BBB,2014J,634508,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
1053,DDD,2013J,518805,F,South West Region,HE Qualification,20-30%,0-35,0,60,N,Fail
1054,DDD,2014B,583243,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
1055,DDD,2013B,594824,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
1056,DDD,2013J,654845,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
1057,FFF,2013J,586128,M,North Western Region,HE Qualification,70-80%,0-35,0,60,Y,Pass
1058,BBB,2013J,547311,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
1059,GGG,2014J,624298,M,West Midlands Region,HE Qualification,60-70%,0-35,0,30,N,Pass
1060,BBB,2013B,595362,F,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail
1061,DDD,2014B,676272,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
1062,BBB,2014J,509295,F,London Region,Lower Than A Level,30-40%,0-35,1,60,N,Withdrawn
1063,FFF,2014J,634507,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
1064,BBB,2013B,623263,F,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail
1065,DDD,2013B,692552,M,Scotland,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn
1066,BBB,2014J,694822,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn
1067,FFF,2014B,593288,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,Pass
1068,FFF,2014J,623562,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
1069,BBB,2013J,535384,F,Scotland,Lower Than A Level,10-20,0-35,0,120,N,Pass
1070,DDD,2014B,628353,M,North Western Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
1071,FFF,2014B,588261,M,South West Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass
1072,EEE,2014J,625816,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
1073,FFF,2013B,430002,M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail
1074,DDD,2014J,624743,F,Wales,Lower Than A Level,10-20,0-35,0,120,N,Distinction
1075,BBB,2013J,605589,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail
1076,CCC,2014J,556199,F,Ireland,Lower Than A Level,30-40%,0-35,0,90,N,Fail
1077,BBB,2014J,569108,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Fail
1078,BBB,2013B,536536,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
1079,BBB,2013J,577352,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
1080,BBB,2013B,606369,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
1081,CCC,2014J,629214,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,Withdrawn
1082,BBB,2014B,620135,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
1083,BBB,2014J,504434,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
1084,DDD,2014B,689629,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
1085,BBB,2013J,653253,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1086,CCC,2014J,609426,M,East Midlands Region,HE Qualification,30-40%,35-55,0,120,N,Fail
1087,GGG,2013J,645481,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,30,N,Withdrawn
1088,BBB,2014J,609450,F,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn
1089,DDD,2013J,594193,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
1090,BBB,2013B,519684,F,North Region,HE Qualification,50-60%,35-55,0,120,N,Pass
1091,DDD,2014J,545196,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
1092,FFF,2014B,604281,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Fail
1093,FFF,2013B,596171,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass
1094,CCC,2014J,2599999,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn
1095,BBB,2014B,678704,M,East Anglian Region,HE Qualification,30-40%,35-55,0,60,N,Pass
1096,GGG,2013J,619204,F,South Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail
1097,BBB,2013J,675253,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
1098,DDD,2013J,584873,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
1099,CCC,2014B,515695,M,South West Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn
1100,DDD,2014B,633403,F,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
1101,BBB,2014J,540918,F,South West Region,Lower Than A Level,90-100%,35-55,2,120,N,Pass
1102,BBB,2013J,598629,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn
1103,DDD,2014J,607646,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass
1104,FFF,2014J,584512,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
1105,EEE,2013J,553000,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
1106,DDD,2014J,565222,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction
1107,FFF,2013B,654882,M,North Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
1108,FFF,2014J,2639339,F,Scotland,Lower Than A Level,,0-35,0,90,N,Fail
1109,EEE,2013B,627787,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,180,N,Pass
1110,BBB,2014J,549684,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
1111,BBB,2013J,496671,F,South East Region,HE Qualification,90-100%,35-55,0,120,N,Distinction
1112,EEE,2013B,585709,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
1113,BBB,2014J,684755,F,South East Region,A Level or Equivalent,10-20,0-35,1,90,N,Pass
1114,BBB,2014J,623562,F,South West Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
1115,GGG,2013J,687384,F,South Region,Lower Than A Level,80-90%,0-35,0,30,Y,Withdrawn
1116,BBB,2013J,615429,F,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
1117,BBB,2013J,605571,F,Scotland,Lower Than A Level,40-50%,35-55,0,120,N,Fail
1118,DDD,2014J,623786,M,South East Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail
1119,BBB,2014J,627750,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
1120,BBB,2014J,572712,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
1121,GGG,2014B,654512,F,South West Region,Lower Than A Level,60-70%,35-55,0,30,Y,Withdrawn
1122,EEE,2013J,557005,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Pass
1123,BBB,2013J,469113,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,90,N,Fail
1124,GGG,2014B,559976,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,Y,Pass
1125,CCC,2013J,634605,M,Wales,A Level or Equivalent,10-20,35-55,0,60,N,Distinction
1126,FFF,2014J,572472,M,London Region,Lower Than A Level,10-20,0-35,0,150,N,Withdrawn
1127,CCC,2014B,648140,M,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn
1128,FFF,2014J,605771,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Distinction
