,truth,action_click_about,action_click_courseware,action_click_forum,action_click_info,action_click_progress,action_close_courseware,action_close_forum,action_create_comment,action_create_thread,action_delete_comment,action_delete_thread,action_load_video,action_pause_video,action_play_video,action_problem_check,action_problem_check_correct,action_problem_check_incorrect,action_problem_get,action_problem_save,action_reset_problem,action_seek_video,action_stop_video,timestamp,time_difference,username,course_id
213,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5880381733,-1134803.0,785,144
214,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,3179151453,-274714.0,1810,181
215,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,12,16215362026,-1409270.0,1804,221
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,7293769640,-1377296.0,616,110
217,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,85586331384,-937906.0,582,94
218,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7341268837,-1116412.0,1486,94
219,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,59761614862,-1835024.0,12,132
220,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,2,1,0,0,1,0,436901832529,-1392.0,496,61
221,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,10,1,4,1,1,0,0,5,20201762636,-2650683.0,649,123
222,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6851670635,-927708.0,1738,81
223,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,59039501296,-805021.0,1632,35
224,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,72827126493,-168977.0,1249,64
225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488864575,-1207914.0,856,82
226,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,12272339682,-1855477.0,732,68
227,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2914116679,-2539587.0,573,167
228,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,15,1,6,1,1,0,1,5,291495864545,-12078526.0,876,57
229,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,12,1,1,1,1,0,1,3,1059487081858,-566329.0,545,6
230,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2917073430,-1484379.0,1,85
231,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,8753091487,-111263.0,24,146
232,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1442779041,-1207932.0,1547,55
233,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5835351815,-923999.0,731,110
234,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1445003634,1418554.0,507,78
235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,548349202686,-1040441.0,1720,220
236,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,144597444485,1207966.0,1338,41
237,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,145680384622,274977.0,1127,10
238,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,8,1,1,1,0,0,1,6,5958746418,-144486.0,1231,65
239,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14432418272,-1875841.0,592,81
240,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,26,1,7,1,0,0,1,15,83536240948,-1640576.0,1826,200
241,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,15,1,4,1,1,0,1,15,35273520923,-1740046.0,513,207
242,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10402685654,-724985.0,1381,80
243,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,82233180720,-173686.0,1481,52
244,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,6,1,3,1,0,0,1,17,1298379914965,-1636171.0,635,78
245,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,3,47789273467,7354503.0,613,71
246,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5,5859773559,-1444391.0,1020,130
247,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8879885556,-11003.0,1304,99
248,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,25,1,7,1,1,0,1,2,4336246931558,-1207709.0,496,41
249,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,2,1,2,1,0,0,1,4,43274260650,-1207904.0,18,228
250,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,14,1,1,1,0,0,1,14,41251393279,-1144018.0,1517,157
251,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,12704828682,1418783.0,1227,123
252,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4373481058,-2104552.0,1791,175
253,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,48711957978,-1033855.0,1592,155
254,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,122535551675,-127964.0,1412,1
255,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5988011859,-1249682.0,1318,179
256,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,72367891462,-1555211.0,1817,118
257,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28871212855,-1377073.0,1659,34
258,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,20631812572,-582917.0,1349,60
259,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,8,1,1,1,1,0,1,12,82314432472,2671406.0,875,151
260,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13012724981,141887.0,552,146
261,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,9,1,2,1,1,0,1,1,87517458900,2728650.0,1638,233
262,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5876112114,-2054291.0,1279,82
263,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,58516643864,-1257246.0,1594,224
264,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,5,1,0,0,0,0,4338753840,-1170764.0,1218,165
265,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,4656802485,723999.0,1252,94
266,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1590341345,-1203279.0,1363,85
267,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,2,1,0,1,0,0,1,3,34806854261,-1139768.0,704,41
268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5903409207,-793058.0,1452,79
269,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4374269742,-706890.0,796,207
270,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5899181334,-11003.0,790,84
271,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,73400975074,-2240270.0,447,132
272,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4333780098,-1736559.0,569,68
273,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,3,1,0,1,1,0,0,0,43915691227,-724805.0,865,130
274,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20336003512,-176589.0,507,144
275,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14448293437,-1925671.0,1798,122
276,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,9376918547,-940895.0,989,179
277,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5830871349,-1557330.0,1427,119
278,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,12,1,0,1,0,0,1,1,70325922984,-1605439.0,962,99
279,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2916058695,-1901606.0,1458,161
280,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,2,1,1,1,0,0,1,0,159813406664,-855860.0,817,14
281,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,5903280848,-1912673.0,592,94
282,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8378371899,-1557406.0,787,220
283,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,2,1,1,1,1,0,0,0,24957784666,443054.0,1334,14
284,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5851718704,-9197.0,1239,122
285,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,7,1,0,1,0,0,1,34,10202762988,-1201609.0,818,94
286,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,10,1,1,1,0,0,1,21,58971473575,-1109102.0,817,4
287,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,4,2938786930,-1424771.0,1536,202
288,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6751482352,-105814.0,920,140
289,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,87738369726,-937412.0,806,169
290,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5249642479,880750.0,1832,67
291,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,15,1,1,1,1,0,1,0,25863059499,-2739592.0,1588,174
292,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5,128975181462,-270095.0,1109,144
293,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10115800902,-1058664.0,1293,221
294,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457693853,-1040650.0,1039,54
295,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,102012559678,-2511103.0,829,94
296,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,15753869308,-1384197.0,1891,132
297,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,2,1,0,1,0,0,1,1,4618874430,-860825.0,1028,61
298,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,518057382986,-1050417.0,1571,123
299,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43427392054,-1720985.0,1627,81
300,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,88027994899,-165086.0,629,35
301,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,28,1,16,1,0,0,1,4,57711802534,-1058693.0,1451,64
302,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,6,1,3,1,1,0,1,3,291407875046,-584871.0,874,82
303,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,4373865018,-624887.0,1334,123
304,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,2,2610181799594,2464962.0,1571,217
305,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,8,1,5,1,0,0,0,3,59327671234,-863861.0,1871,167
306,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2601179082,-1739592.0,855,57
307,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1443033688,606425.0,1093,12
308,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8847742511,-349918.0,1049,6
309,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4337858888,-1827209.0,858,85
310,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7292727042,-174496.0,649,146
311,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,86742059630,-1050437.0,1387,55
312,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,73464646820,-855002.0,1623,110
313,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,55630562216,-1137612.0,547,220
314,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8668425316,-1590667.0,941,41
315,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,6,1,0,1,0,0,1,17,127958693047,-95825.0,1709,10
316,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,505039751557,204486.0,1596,81
317,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5771548360,-1735349.0,1567,21
318,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,12,1,10,1,0,0,1,14,86624578752,-259947.0,1547,200
319,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8739338817,-1444162.0,1360,207
320,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,2,8784931207,-2407944.0,1069,80
321,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,86544660189,-2280982.0,822,94
322,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,4,1,2,1,1,0,1,63,8802964443853,-1936962.0,1671,78
323,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,88027443667,-877817.0,1078,71
324,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,2,1,0,1,1,0,1,12,10276970106,-1250461.0,489,130
325,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1445454444,-105825.0,1544,99
326,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,6,1,0,1,1,0,0,2,43387959492,-173586.0,967,41
327,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8,57848464143,-920721.0,9,104
328,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,5,1,1,0,0,0,16089317881,396820.0,573,157
329,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,58717072022,1134606.0,1781,175
330,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,5,10293659423,1817870.0,1626,155
331,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,8756097516,-247977.0,651,1
332,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,8756785639,-1829559.0,375,179
333,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,92551597146,173498.0,622,118
334,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,14,1,0,1,1,0,1,7,3818945055,-276088.0,667,146
335,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,186847195450,-1516982.0,483,233
336,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1457900732,-1865061.0,1780,144
337,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,59026624981,-294740.0,1738,82
338,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,104922943064,-1113810.0,959,24
339,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,7,1,0,0,1,5,72813106049,-1227406.0,876,224
340,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,577493959146,-127047.0,1138,165
341,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5871586986,-260083.0,1096,94
342,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,32282458472,1058401.0,1273,85
343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,11556590399,-1927650.0,1807,41
344,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,89027799883,-113665.0,991,79
345,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,130165872353,-2201609.0,829,207
346,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,115555383345,-1675024.0,1806,84
347,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,14,144790296881,-1278261.0,1683,132
348,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,160205292656,-2050589.0,1785,68
349,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,2,0,2,1,1,0,0,0,26112608981,-177569.0,1160,10
350,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,58538298640,-220115.0,897,119
351,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,86610189430,-1203279.0,1428,99
352,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5901576616,-165957.0,621,232
353,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7882357317,-322914.0,1446,196
354,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26016919078,-243804.0,979,94
355,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,88029380191,-2770974.0,1687,14
356,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5895479905,2464963.0,628,81
357,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,58978899189,-2466562.0,880,220
358,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,14,1,0,1,1,0,0,0,58464701574,-344817.0,1632,14
359,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,2,1,2,1,0,0,1,22,130105692492,-1070637.0,1548,122
360,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,29384899150,-1428171.0,1655,94
361,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10359064412,-1718551.0,9,4
362,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,4338988400,-1478693.0,1556,140
363,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,67,45631260589,-2957140.0,877,67
364,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28873974307,-707069.0,1297,174
365,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,53570482209,1337104.0,718,144
366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444560261,-1899050.0,1223,110
367,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,3,1,1,1,0,0,1,1,14493879881,-1205699.0,1222,54
368,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,6558142796,-1739484.0,1837,94
369,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,5836007511,-1925406.0,1649,132
370,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,5873645081,-1270275.0,1752,61
371,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,8532789793,-1694139.0,1204,123
372,0,1,1,1,1,0,1,0,4,0,0,0,1,1,1,33,1,0,1,1,0,1,7,291607361592,-373500.0,881,81
373,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,6,1,3,1,1,0,0,0,86633891348,-1357121.0,574,56
374,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,8663647874,-2252237.0,1346,35
375,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,8,1,0,1,0,0,1,2,81135753482,-81878.0,1049,64
376,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,3,2915693506,-113482.0,870,82
377,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24687032096,276538.0,1434,38
378,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,132889003932,-836559.0,1735,123
379,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24207649092,-1390.0,796,76
380,0,1,1,1,1,1,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,2,24207291822,-1901144.0,1638,167
381,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,4547263859,-1495130.0,1223,57
382,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0,1,1,0,0,0,609820215537,-1390291.0,544,12
383,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,4683131749,-1798765.0,1803,85
384,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13131313254910,-1885246.0,1490,146
385,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5841245678,2384464.0,883,55
386,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,24,1,0,1,1,0,1,0,44685973996,291690.0,1891,110
387,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,58714246560,-1050437.0,729,78
388,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,57587151723,-1529782.0,1227,10
389,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,51659687579,-103460.0,1688,65
390,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,233938259729,-1335709.0,1432,81
391,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2937510981,-168950.0,1776,200
392,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5,16079247816,-147861.0,1320,207
393,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29165898109,-248025.0,682,94
394,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,15,1,15,1,1,0,0,0,58318052213,-11040.0,1256,71
395,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1719581349,-2344.0,731,130
396,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,86773542216,144375.0,672,99
397,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,49114125853,-7750.0,877,104
398,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5827354590,-1864171.0,1429,56
399,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,29147144072,-1864139.0,1511,157
400,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1457382057,-151913.0,24,175
401,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,96655772614,-1109441.0,1229,1
402,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6276800762,-183699.0,833,126
403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445663669,-127079.0,1423,118
404,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,7,115738161116,-2666298.0,1590,34
405,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5779380184,-2227035.0,1644,151
406,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1737706620561,-182715.0,567,144
407,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28879178820,-2201408.0,1471,82
408,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,6,1,0,1,1,0,1,1,171879786400,-2298257.0,736,24
409,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12665325235,-680556.0,739,224
410,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5895229713,969625.0,867,165
411,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5902590693,-1227138.0,1481,94
412,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,11,57769581272,-619265.0,966,85
413,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,18915456615,-1234524.0,1779,41
414,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,71828174948,-1037441.0,1618,207
415,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2889223969,1817869.0,1481,132
416,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,14,1,0,1,1,0,1,5,122895505905,-159984.0,1157,68
417,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,5,1,4,1,0,0,1,5,115813534657,-1779211.0,1041,10
418,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,2,1,0,1,1,0,1,14,348076167445,1685019.0,1668,144
419,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5899754871,-249998.0,1373,119
420,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,7,1,2,1,0,0,1,0,86788795962,-1207966.0,1391,99
421,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5837170189,-1049594.0,1325,14
422,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7293598261,-140963.0,1403,232
423,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,129985694030,-2211991.0,945,94
424,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7253918991,-792402.0,1472,14
425,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17350609079,-1845207.0,1309,220
426,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1313373750261,-172786.0,1333,122
427,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5904769630,271661.0,1382,4
