,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
177,GP,F,16,U,GT3,T,4,4,other,other,home,mother,1,2,3,no,no,no,no,yes,yes,yes,no,5,4,3,2,3,3,0,13,13,13
178,GP,F,18,U,GT3,T,3,1,other,other,other,mother,1,1,0,no,no,no,yes,yes,yes,no,yes,5,3,3,1,2,3,0,11,11,11
179,GP,M,17,U,GT3,T,2,2,other,other,other,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,4,3,1,3,5,4,12,11,11
180,GP,M,18,U,GT3,T,4,4,teacher,at_home,reputation,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,3,4,1,3,5,2,16,15,15
181,GP,F,16,U,GT3,T,1,3,services,other,reputation,mother,1,1,0,no,yes,no,no,no,yes,yes,no,4,4,3,1,2,4,2,16,15,15
182,GP,F,18,U,GT3,T,3,3,services,services,home,mother,1,2,3,no,yes,no,no,yes,yes,yes,yes,4,4,4,1,1,3,0,9,7,8
183,GP,M,16,U,GT3,T,2,2,other,services,reputation,mother,1,2,0,no,yes,yes,yes,no,yes,yes,no,4,3,3,1,3,2,0,9,8,8
184,GP,F,17,R,GT3,A,2,1,services,other,course,mother,2,4,0,no,no,no,no,yes,yes,yes,no,5,2,2,1,1,5,2,11,10,11
185,GP,M,16,U,GT3,T,4,4,at_home,other,course,mother,1,1,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,3,5,4,14,13,13
186,GP,M,15,U,GT3,T,4,2,at_home,other,home,mother,1,2,0,yes,yes,yes,yes,yes,yes,no,no,4,4,2,1,2,4,0,11,11,11
187,GP,M,16,U,GT3,A,3,1,services,other,home,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,5,4,2,4,2,0,10,9,10
188,GP,F,15,U,GT3,T,2,2,other,services,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,4,3,2,3,2,0,8,10,7
189,GP,F,16,U,GT3,T,4,4,services,other,course,mother,3,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,2,1,1,5,0,12,13,13
190,GP,M,16,U,GT3,T,2,2,at_home,services,course,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,4,4,9,0,0
191,GP,F,16,U,GT3,T,4,4,services,services,course,father,2,1,0,yes,no,yes,no,yes,yes,yes,no,4,4,2,1,1,5,25,12,15,15
192,GP,F,17,U,GT3,T,4,4,teacher,other,reputation,mother,2,2,0,no,no,yes,no,yes,yes,no,no,3,3,3,1,1,3,2,12,11,11
193,GP,F,16,U,LE3,T,4,3,services,health,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,4,1,2,5,4,14,13,13
194,GP,F,16,U,GT3,A,4,3,health,other,course,mother,1,2,2,no,yes,no,yes,yes,yes,yes,yes,4,3,1,1,1,3,2,10,9,10
195,GP,F,18,U,GT3,T,4,3,health,other,course,mother,1,1,2,no,yes,yes,no,yes,yes,yes,no,5,2,4,4,4,5,2,6,5,5
196,GP,F,16,U,GT3,T,3,3,services,other,home,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,1,3,2,1,1,5,0,11,0,0
197,GP,M,18,U,LE3,T,3,3,at_home,services,home,mother,1,3,0,no,no,no,no,yes,yes,yes,no,4,2,2,1,2,5,6,14,14,14
198,GP,F,16,U,LE3,T,2,2,other,other,course,mother,3,1,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,2,3,5,2,10,10,10
199,GP,F,17,U,GT3,T,3,3,at_home,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,3,4,3,1,1,5,4,10,10,10
200,GP,F,15,R,GT3,T,3,2,at_home,other,course,father,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,3,2,2,1,1,1,12,13,14,14
201,GP,F,16,U,GT3,T,2,1,services,other,home,mother,1,1,0,no,no,no,yes,yes,yes,no,no,4,3,4,1,1,3,10,7,5,6
202,GP,F,17,U,GT3,T,2,2,other,other,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,4,1,4,5,7,10,9,9
203,GP,M,17,U,GT3,T,4,1,teacher,other,course,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,3,3,2,2,2,2,4,10,9,10
204,GP,M,18,U,GT3,T,4,3,services,health,reputation,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,2,4,5,0,13,14,14
205,GP,F,17,U,GT3,T,2,2,other,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,3,3,3,2,0,7,5,4
206,GP,M,16,U,LE3,T,3,2,services,other,course,mother,1,4,0,no,yes,no,yes,no,yes,yes,no,4,2,2,1,1,5,0,12,13,12
207,GP,M,15,U,GT3,T,2,1,other,other,course,father,2,3,0,no,yes,no,no,yes,yes,yes,no,5,2,2,1,2,5,4,9,11,11
208,GP,M,17,U,LE3,T,4,4,teacher,services,reputation,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,4,5,4,1,1,5,17,17,18,17
209,GP,M,15,U,GT3,T,1,1,health,other,home,father,1,1,0,no,no,no,no,yes,yes,yes,no,4,4,3,1,1,5,4,9,8,8
210,GP,F,15,U,LE3,T,1,1,at_home,other,home,mother,2,2,0,no,yes,yes,no,no,yes,yes,no,4,3,3,1,1,2,14,13,11,0
211,GP,F,16,U,GT3,T,2,2,services,other,home,father,2,1,0,no,no,yes,yes,no,yes,yes,no,5,3,3,1,1,3,8,10,10,10
212,GP,M,16,U,GT3,T,2,2,services,other,home,father,1,3,0,no,yes,yes,yes,yes,yes,yes,no,3,3,2,1,2,5,0,10,10,10
213,GP,M,16,U,GT3,T,4,2,other,other,home,mother,1,2,1,yes,yes,no,yes,yes,yes,yes,no,4,4,4,2,2,2,0,14,15,15
214,GP,M,17,U,GT3,T,1,1,other,other,course,mother,2,2,1,no,yes,no,yes,yes,yes,yes,no,4,4,3,1,2,3,12,12,11,10
215,GP,M,17,U,LE3,T,1,1,at_home,other,home,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,2,3,5,4,8,7,8
216,GP,F,15,U,GT3,T,3,4,services,services,home,mother,2,1,0,yes,no,no,no,yes,yes,yes,yes,4,5,1,1,1,3,0,16,17,18
217,GP,M,17,U,GT3,T,4,4,teacher,teacher,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4,2,3,2,3,5,4,15,16,16
218,GP,M,17,U,GT3,T,2,3,services,services,course,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,3,3,2,2,1,3,2,6,5,0
219,GP,M,16,U,GT3,T,4,4,teacher,teacher,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,4,1,4,5,4,12,10,11
220,GP,M,17,R,GT3,A,4,4,teacher,teacher,home,mother,1,4,0,no,yes,yes,yes,no,yes,yes,yes,5,3,3,1,2,3,14,13,13,14
221,GP,M,15,R,GT3,T,2,2,other,other,reputation,mother,2,4,0,no,no,yes,no,yes,yes,yes,no,4,4,4,1,1,5,6,6,5,6
222,GP,M,15,U,LE3,A,2,2,at_home,other,course,mother,1,1,0,no,no,yes,yes,yes,yes,no,yes,4,2,4,1,2,2,2,8,7,8
223,GP,F,18,U,GT3,T,2,1,other,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,no,no,4,3,3,1,3,4,2,10,12,12
224,GP,F,15,U,GT3,T,3,2,other,services,course,father,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,5,5,1,1,5,0,15,15,15
225,GP,M,18,R,GT3,T,4,2,other,other,course,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,5,3,3,2,3,2,4,14,15,15
226,GP,F,18,U,LE3,T,4,3,services,services,course,mother,2,3,1,no,no,no,no,yes,yes,yes,no,3,2,3,1,1,3,0,11,11,11
227,GP,M,16,R,GT3,T,2,1,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,3,4,4,1,3,3,2,11,12,12
228,GP,F,17,U,GT3,A,1,1,other,other,course,other,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,1,1,1,5,0,8,11,0
229,GP,F,18,U,GT3,T,3,4,services,services,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,2,8,7,6,7
230,GP,F,15,U,GT3,T,3,1,services,other,other,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,1,5,8,8,9,10
231,GP,M,17,R,GT3,T,4,4,other,other,home,mother,2,4,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,4,2,11,11,11
232,GP,M,19,U,LE3,T,3,3,other,other,home,mother,2,2,0,no,no,no,yes,no,yes,yes,yes,4,4,4,4,5,5,4,7,7,7
233,GP,M,18,R,GT3,T,2,2,other,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,2,5,3,9,8,9
234,GP,M,16,U,GT3,T,1,2,at_home,other,other,father,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,2,7,7,6
235,MS,M,15,U,GT3,T,3,2,other,services,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,4,3,5,1,5,5,7,6,3,4
236,GP,F,18,R,LE3,T,4,4,teacher,at_home,course,father,2,3,0,no,no,yes,yes,yes,yes,yes,no,4,3,2,1,1,5,0,11,11,11
237,GP,F,16,R,GT3,T,3,2,other,other,course,father,1,2,0,no,yes,yes,yes,yes,no,yes,no,4,4,2,1,2,3,2,15,15,15
238,GP,M,15,U,LE3,T,4,3,other,services,other,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,3,3,5,3,4,3,2,8,10,9
239,GP,M,16,U,GT3,T,4,4,teacher,other,reputation,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,2,2,2,2,2,4,2,13,13,14
240,GP,F,16,U,GT3,T,3,2,services,other,other,mother,1,2,0,no,no,yes,no,no,yes,yes,no,4,2,2,1,4,5,0,12,14,14
241,GP,F,17,U,GT3,T,2,3,at_home,services,course,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,2,3,1,2,1,0,13,13,0
242,MS,F,18,R,LE3,A,3,2,other,other,reputation,mother,2,1,0,no,yes,yes,yes,yes,yes,yes,yes,5,2,2,1,1,3,0,10,0,0
243,MS,F,16,U,GT3,T,4,2,other,other,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,5,2,5,5,6,9,9,9
244,GP,M,16,U,GT3,T,2,2,other,other,course,mother,3,2,0,no,no,no,yes,yes,no,yes,no,4,3,3,1,1,3,0,7,0,0
245,GP,F,15,U,LE3,T,1,1,other,other,course,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,5,4,3,3,3,5,7,7,8,8
246,MS,M,17,R,GT3,T,3,3,services,other,reputation,mother,1,2,0,yes,no,yes,yes,no,yes,yes,yes,4,3,4,2,3,5,0,11,11,0
247,GP,M,18,U,GT3,T,2,3,other,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,5,3,3,1,1,4,4,8,9,9
248,GP,M,15,U,GT3,T,2,1,services,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,1,4,0,10,9,10
249,GP,F,18,U,GT3,T,2,2,other,other,other,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,2,2,1,2,2,2,10,9,9
250,GP,F,15,U,LE3,A,3,3,other,other,other,father,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,4,1,1,1,1,3,0,14,13,14
251,GP,F,16,R,GT3,T,3,2,services,services,course,mother,1,1,0,no,yes,no,no,no,yes,no,no,5,4,4,1,3,3,6,13,13,13
252,GP,F,18,R,GT3,T,2,2,other,other,reputation,mother,1,2,0,no,no,no,no,no,yes,yes,no,4,4,4,1,1,5,2,13,13,13
253,GP,F,15,U,LE3,T,4,1,teacher,services,home,father,2,4,0,no,yes,no,yes,yes,yes,yes,yes,3,3,3,1,3,4,4,11,13,11
254,GP,M,16,U,GT3,T,2,1,services,services,course,father,1,1,0,no,no,no,no,yes,yes,no,no,4,3,2,1,1,4,6,10,9,9
255,GP,M,17,U,LE3,T,4,3,teacher,services,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,3,4,5,0,9,10,11
256,GP,F,18,U,GT3,T,4,4,other,other,other,father,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,4,1,2,5,2,15,15,15
257,GP,M,18,R,GT3,T,4,4,teacher,services,course,other,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,5,5,4,5,5,0,16,16,15
258,GP,M,16,U,GT3,T,3,3,other,services,home,mother,1,2,2,no,no,no,yes,yes,yes,yes,yes,4,4,4,5,4,5,0,9,7,8
259,GP,F,17,U,GT3,T,2,2,other,other,reputation,father,1,3,1,no,yes,yes,no,no,yes,yes,no,5,3,3,3,3,5,2,10,10,11
260,GP,F,17,R,GT3,T,1,2,other,other,home,father,2,2,0,no,no,no,no,yes,yes,yes,no,4,2,4,1,1,4,0,6,0,0
261,GP,F,16,R,GT3,T,3,2,services,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,2,4,12,11,11
262,GP,F,16,U,GT3,T,2,1,other,other,reputation,father,1,2,1,no,yes,no,yes,yes,yes,yes,no,4,3,1,1,1,5,0,10,10,10
263,GP,M,16,U,GT3,T,2,2,other,other,reputation,mother,1,3,0,no,no,yes,yes,yes,yes,no,no,5,3,5,1,5,4,0,7,8,7
264,GP,M,16,U,GT3,T,3,3,other,other,reputation,mother,1,3,0,no,yes,yes,no,yes,yes,yes,no,5,3,3,1,3,2,0,15,13,13
265,GP,F,17,U,GT3,T,3,2,services,other,reputation,mother,1,3,0,no,no,yes,yes,yes,yes,yes,no,4,2,3,1,1,2,0,5,0,0
266,GP,F,18,U,LE3,T,2,1,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,2,2,2,13,13,15
267,GP,F,16,U,GT3,T,3,2,services,other,course,mother,2,2,0,no,no,yes,yes,no,yes,no,yes,3,3,3,1,1,4,2,12,12,11
268,GP,F,16,U,GT3,T,3,3,services,services,home,mother,2,1,0,no,no,no,no,no,yes,yes,no,5,3,2,1,1,3,22,15,13,13
269,GP,M,16,U,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,3,3,2,3,3,0,9,10,10
270,GP,M,17,U,GT3,T,2,3,other,at_home,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,5,5,2,5,5,8,5,5,5
271,GP,F,18,U,LE3,T,4,4,other,other,reputation,mother,1,1,2,no,no,yes,yes,yes,yes,yes,yes,5,4,5,2,5,5,2,8,9,0
272,GP,M,15,U,GT3,T,4,4,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,2,2,4,5,0,10,10,10
273,GP,F,17,R,GT3,T,1,2,other,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,4,5,1,1,3,2,10,10,10
274,GP,F,18,U,LE3,T,2,1,at_home,other,reputation,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,1,2,1,2,3,4,14,14,14
275,GP,F,16,U,GT3,T,4,3,other,other,reputation,mother,2,2,0,no,yes,yes,no,yes,yes,yes,yes,5,5,5,2,5,5,4,12,13,13
276,GP,M,18,U,GT3,T,2,2,other,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,1,5,4,8,5,6
277,MS,F,16,U,GT3,T,2,2,other,health,reputation,mother,3,2,0,no,no,yes,yes,yes,yes,yes,no,5,5,5,1,1,4,4,10,9,9
278,GP,F,16,R,GT3,T,4,3,health,services,home,mother,1,1,0,no,no,yes,no,yes,yes,yes,no,5,4,3,1,2,3,0,15,15,14
279,GP,M,17,U,GT3,T,4,4,services,services,course,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,3,3,3,4,10,10,4
280,GP,M,17,U,GT3,T,2,2,other,services,course,mother,2,1,1,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,2,12,12,12,12
281,GP,F,16,U,GT3,T,2,3,services,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,4,2,10,9,8
282,GP,F,17,R,GT3,T,2,2,other,services,course,father,3,3,0,no,yes,no,yes,yes,yes,yes,yes,4,2,2,1,2,5,2,11,11,11
283,GP,F,15,U,LE3,T,3,1,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,5,2,3,2,2,3,14,8,7,5
284,GP,F,16,U,GT3,A,3,2,services,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,1,1,1,1,0,17,17,17
285,GP,M,16,U,GT3,T,2,2,at_home,other,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,4,4,3,1,3,3,0,10,7,8
286,GP,F,15,U,GT3,T,2,1,at_home,services,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,3,4,4,2,3,3,4,11,11,11
287,GP,M,18,U,GT3,T,3,2,teacher,services,course,father,1,3,0,no,yes,yes,yes,yes,yes,yes,no,5,3,3,1,1,3,4,5,0,0
288,GP,M,17,U,GT3,T,3,2,teacher,other,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,2,3,3,1,2,5,4,8,8,10
289,GP,F,17,U,GT3,T,4,4,teacher,other,other,mother,2,1,0,no,yes,yes,no,yes,yes,yes,no,4,3,2,1,1,1,2,19,18,20
290,GP,M,16,U,GT3,T,1,1,other,other,reputation,father,1,3,0,no,no,no,no,yes,yes,yes,no,3,3,3,3,4,3,0,15,15,15
291,GP,M,16,R,LE3,T,2,1,other,other,course,mother,1,2,2,no,yes,yes,yes,yes,yes,yes,no,2,4,4,1,3,5,0,7,8,9
292,GP,M,17,U,GT3,T,3,3,other,services,home,mother,1,1,0,no,no,yes,yes,yes,yes,yes,yes,4,3,3,2,3,1,2,8,9,10
293,GP,F,18,U,LE3,T,2,3,services,other,course,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,4,3,4,1,3,4,0,11,9,8
294,MS,F,18,U,GT3,T,2,4,health,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,3,3,3,1,1,5,2,7,9,8
295,GP,M,16,R,GT3,T,4,4,at_home,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4,3,2,1,1,3,0,18,18,18
296,GP,M,15,R,GT3,T,4,4,other,other,course,father,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,2,2,4,5,4,15,15,16
297,GP,F,17,U,GT3,A,2,2,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,3,0,7,0,0
298,GP,F,17,R,GT3,T,2,2,other,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,3,0,11,11,11
299,GP,M,17,U,GT3,T,3,2,services,services,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,4,4,2,1,1,4,0,13,10,10
300,GP,F,15,U,GT3,T,3,3,health,services,reputation,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,4,1,2,5,0,12,12,14
301,GP,M,17,U,GT3,T,4,4,teacher,services,reputation,father,1,2,0,no,no,no,yes,yes,yes,no,yes,5,2,2,1,1,5,0,15,13,14
302,GP,M,18,U,LE3,A,1,1,services,other,reputation,mother,1,3,1,no,yes,no,yes,yes,no,yes,yes,4,3,3,1,1,3,2,5,5,6
303,GP,F,19,U,GT3,T,4,4,health,teacher,course,mother,2,3,0,no,no,no,no,yes,yes,yes,no,4,4,5,2,5,5,4,7,8,8
304,GP,F,15,U,GT3,T,3,2,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,3,2,2,2,2,4,0,0
305,GP,F,16,U,GT3,T,3,3,other,other,course,mother,1,2,0,no,no,no,no,yes,yes,no,no,4,4,1,1,1,1,0,14,11,0
306,GP,F,17,U,LE3,T,4,3,other,services,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,2,1,1,1,3,0,14,15,15
307,GP,F,17,U,GT3,T,2,2,other,other,reputation,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,1,1,1,5,0,14,14,15
308,GP,M,18,U,GT3,T,2,2,at_home,other,home,father,1,2,0,no,yes,yes,no,no,yes,yes,no,3,3,2,1,1,3,0,10,9,11
309,GP,F,16,R,LE3,T,3,3,services,services,course,other,3,2,0,no,yes,no,yes,yes,yes,yes,no,4,5,5,1,3,5,4,9,9,9
310,GP,F,15,R,LE3,T,3,3,services,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,yes,4,4,3,1,2,5,4,12,12,12
311,GP,F,17,U,GT3,T,2,2,services,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,2,3,4,2,3,3,2,14,13,12
312,MS,F,16,U,GT3,T,2,2,other,other,course,mother,1,1,0,no,yes,no,no,no,yes,no,no,4,2,2,1,1,2,2,11,0,0
313,GP,M,15,U,GT3,T,2,2,other,other,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,5,3,5,1,2,5,11,7,8,7
314,GP,F,16,U,LE3,T,2,2,at_home,services,reputation,mother,1,2,0,no,no,yes,no,yes,yes,yes,no,5,3,3,1,3,3,3,15,15,15
315,GP,F,16,R,GT3,T,3,3,services,other,home,mother,1,2,0,no,yes,yes,yes,no,yes,yes,yes,5,3,5,2,4,3,6,11,10,10
316,GP,F,19,R,GT3,T,3,3,other,other,other,mother,3,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,5,0,7,6,7
317,GP,F,16,U,GT3,T,2,2,other,services,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,2,3,1,2,5,2,10,9,9
318,GP,M,19,U,LE3,T,4,4,other,teacher,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,5,3,1,1,5,3,7,7,6
319,GP,F,15,U,GT3,T,2,2,at_home,other,reputation,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,5,5,1,1,5,4,5,5,4
320,GP,F,18,U,GT3,T,2,3,other,health,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,1,5,12,8,7,6
321,GP,F,16,R,LE3,T,4,4,services,other,reputation,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,3,1,1,2,2,13,11,11
322,GP,M,18,U,LE3,T,3,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,2,2,3,4,0,13,14,15
323,GP,M,17,U,GT3,T,4,3,teacher,other,reputation,mother,1,2,3,no,yes,no,no,yes,yes,yes,no,5,2,2,1,3,4,0,10,9,9
324,GP,M,16,U,GT3,A,4,4,health,teacher,home,father,1,2,0,no,yes,yes,no,yes,no,yes,no,4,4,4,1,4,5,2,8,8,9
325,MS,F,16,U,LE3,T,4,4,teacher,teacher,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,5,5,1,1,5,16,12,13,14
326,GP,F,17,U,LE3,T,3,4,services,services,home,mother,2,4,0,no,no,yes,no,yes,yes,yes,no,3,5,1,1,1,4,0,12,14,14
327,GP,M,18,U,GT3,T,2,3,other,other,reputation,father,1,2,0,no,yes,yes,yes,yes,no,yes,no,5,3,2,1,1,3,0,8,0,0
328,GP,M,17,R,GT3,T,1,2,health,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,3,5,0,6,0,0
329,GP,M,17,U,LE3,T,2,3,services,services,course,other,1,1,0,no,no,no,yes,no,yes,yes,yes,5,2,2,1,2,3,4,10,9,9
330,GP,F,15,U,GT3,T,4,2,services,services,course,mother,1,1,0,no,yes,no,no,no,yes,yes,yes,3,3,2,1,3,4,12,8,9,0
331,GP,F,15,U,GT3,T,1,2,at_home,services,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,3,2,1,1,5,16,7,8,9
332,GP,F,18,R,GT3,T,2,1,at_home,other,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,5,2,10,10,10
333,GP,F,16,U,LE3,T,4,4,other,other,course,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,3,3,1,3,5,8,8,9,9
334,GP,M,15,U,GT3,T,4,4,teacher,health,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,4,3,1,1,5,4,13,13,14
335,GP,M,17,U,GT3,T,4,3,services,services,home,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,5,2,4,1,4,5,0,13,13,13
336,GP,M,16,U,GT3,T,1,1,at_home,other,course,mother,2,2,2,no,no,no,yes,yes,yes,no,no,4,1,2,1,2,3,2,12,12,11
337,GP,M,17,U,LE3,T,2,4,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,3,4,4,1,4,5,0,10,10,9
338,GP,M,16,U,LE3,T,3,2,services,services,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,1,4,3,1,3,5,2,12,11,11
339,GP,M,18,U,GT3,T,2,2,other,other,course,father,1,3,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,3,5,7,15,15,15
340,GP,F,16,U,LE3,T,4,3,services,teacher,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,4,1,2,3,20,14,15,15
341,GP,F,18,U,GT3,T,2,2,other,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,3,4,2,1,1,4,2,10,8,8
342,GP,F,17,U,GT3,T,4,3,teacher,teacher,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,1,1,1,3,0,8,9,8
343,GP,M,18,U,GT3,T,4,4,other,other,course,mother,2,1,0,no,no,yes,yes,yes,yes,yes,no,3,3,2,1,3,5,0,13,11,11
344,GP,M,17,U,GT3,T,4,4,teacher,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,yes,4,3,4,1,1,5,2,6,0,0
345,GP,M,15,U,GT3,T,3,3,other,other,home,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,5,4,2,1,3,5,0,14,13,13
346,GP,M,17,U,GT3,T,1,2,other,other,home,mother,2,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,4,3,1,2,2,4,10,11,11
347,GP,F,16,U,GT3,T,4,4,other,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,1,4,6,5,6,7
348,GP,M,16,U,GT3,T,2,1,other,services,course,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,4,4,1,3,3,0,13,13,13
349,GP,F,17,U,LE3,T,4,4,teacher,other,reputation,father,2,4,0,no,yes,yes,no,no,yes,yes,no,3,3,3,1,3,4,8,7,6,0
350,GP,M,19,U,LE3,T,1,1,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,2,3,5,10,15,15,15
351,GP,F,16,U,GT3,T,3,4,other,other,reputation,father,1,1,0,no,yes,yes,no,no,yes,yes,no,5,2,2,1,3,5,2,14,12,11
352,GP,M,15,U,GT3,T,4,4,teacher,teacher,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,4,1,2,1,1,4,0,6,5,6
353,GP,M,17,R,GT3,T,4,4,services,teacher,reputation,mother,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,3,3,14,13,13,13
354,GP,F,18,U,GT3,T,2,3,health,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,3,3,0,7,8,10
