,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
862,FFF,2013J,197899,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
863,DDD,2014B,534787,M,Wales,A Level or Equivalent,30-40%,0-35,0,90,N,Fail
864,FFF,2014B,549018,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,91,N,Withdrawn
865,GGG,2013B,554780,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Pass
866,EEE,2014B,632061,M,London Region,Lower Than A Level,70-80%,0-35,0,59,N,Withdrawn
867,DDD,2013J,581603,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,123,N,Pass
868,DDD,2014J,2354044,M,South Region,Lower Than A Level,70-80%,0-35,0,165,N,Withdrawn
869,DDD,2013J,524315,M,East Midlands Region,HE Qualification,40-50%,0-35,0,120,N,Withdrawn
870,DDD,2014B,2578360,M,Wales,HE Qualification,70-80%,35-55,0,60,N,Pass
871,BBB,2013J,513271,F,North Region,HE Qualification,90-100%,0-35,0,60,N,Pass
872,BBB,2013B,516405,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,119,N,Fail
873,FFF,2013J,567193,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
874,EEE,2014B,634536,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
875,FFF,2014B,551426,M,London Region,Post Graduate Qualification,50-60%,0-35,0,90,N,Fail
876,CCC,2014J,578538,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
877,EEE,2013J,459950,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass
878,FFF,2013J,1826444,M,Wales,Lower Than A Level,10-20,0-35,0,120,N,Fail
879,BBB,2014J,637077,F,West Midlands Region,HE Qualification,30-40%,0-35,0,60,N,Pass
880,EEE,2014J,652184,M,Wales,HE Qualification,60-70%,0-35,0,59,N,Withdrawn
881,CCC,2014J,623686,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn
882,DDD,2013B,603172,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
883,EEE,2014B,597584,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn
884,BBB,2013B,1881884,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Pass
885,FFF,2014J,613739,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,59,N,Pass
886,BBB,2014J,641652,F,London Region,A Level or Equivalent,70-80%,0-35,0,59,N,Pass
887,EEE,2013J,596775,M,North Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
888,BBB,2014B,601437,M,South West Region,A Level or Equivalent,20-30%,35-55,1,120,N,Fail
889,FFF,2013J,514279,F,North Region,Lower Than A Level,80-90%,0-35,0,59,N,Pass
890,BBB,2014B,566968,M,North Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn
891,GGG,2013J,584252,F,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,31,N,Withdrawn
892,EEE,2014J,639624,M,London Region,Lower Than A Level,70-80%,0-35,1,30,N,Pass
893,CCC,2014B,572271,M,Scotland,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
894,DDD,2014J,644038,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Distinction
895,AAA,2014B,147030,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,79,N,Pass
896,GGG,2014J,2505943,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,30,N,Fail
897,FFF,2013J,564206,M,Scotland,Lower Than A Level,10-20,0-35,0,120,N,Fail
898,BBB,2014B,626393,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
899,DDD,2014B,499772,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn
900,FFF,2013J,638741,M,North Region,Lower Than A Level,90-100%,0-35,0,120,Y,Pass
901,DDD,2014B,595790,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
902,EEE,2014J,2313020,M,Wales,A Level or Equivalent,50-60%,0-35,0,31,N,Pass
903,DDD,2014J,621881,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
904,CCC,2014B,361411,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
905,FFF,2014B,564788,M,West Midlands Region,No Formal quals,20-30%,0-35,0,74,N,Distinction
906,CCC,2014B,661017,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
907,EEE,2014J,566107,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail
908,DDD,2013J,657421,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail
909,FFF,2014J,658655,M,North Region,A Level or Equivalent,90-100%,0-35,0,91,N,Withdrawn
910,CCC,2014B,530076,F,South West Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn
911,BBB,2013J,602639,F,East Midlands Region,Lower Than A Level,10-20,0-35,1,173,N,Pass
912,FFF,2013J,568501,M,East Midlands Region,Lower Than A Level,0-10%,0-35,1,60,Y,Fail
913,GGG,2013J,600605,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail
914,DDD,2014J,583962,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
915,FFF,2013J,529084,M,North Western Region,Lower Than A Level,0-10%,0-35,0,119,N,Fail
916,DDD,2013J,529328,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,59,N,Pass
917,DDD,2013J,460105,M,North Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
918,FFF,2014J,575815,M,South East Region,HE Qualification,40-50%,0-35,0,164,N,Withdrawn
919,BBB,2013J,475813,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
920,BBB,2014J,610690,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Pass
921,GGG,2014B,685493,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass
922,FFF,2013J,2073357,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
923,FFF,2013J,637113,M,North Western Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn
924,FFF,2013J,566570,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Distinction
925,CCC,2014J,637914,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn
926,CCC,2014B,603283,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
927,FFF,2014J,582336,M,South West Region,Lower Than A Level,50-60%,0-35,0,59,N,Distinction
928,EEE,2014B,601347,M,South East Region,A Level or Equivalent,60-70%,0-35,0,59,N,Pass
929,BBB,2014B,568954,F,London Region,Lower Than A Level,20-30%,35-55,0,120,N,Pass
930,EEE,2014B,556961,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
931,EEE,2014J,584772,M,Scotland,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn
932,AAA,2014J,41717,M,South Region,A Level or Equivalent,30-40%,0-35,3,59,N,Pass
933,BBB,2013B,222468,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
934,DDD,2013J,492887,F,London Region,HE Qualification,40-50%,0-35,1,120,N,Fail
935,FFF,2013J,583926,M,North Region,A Level or Equivalent,0-10%,0-35,0,59,N,Pass
936,BBB,2013J,563511,M,North Region,A Level or Equivalent,30-40%,0-35,1,120,N,Withdrawn
937,FFF,2014J,2362369,M,South Region,A Level or Equivalent,90-100%,35-55,0,59,N,Fail
938,GGG,2013J,557972,F,North Western Region,Lower Than A Level,90-100%,35-55,0,30,N,Fail
939,FFF,2014J,605982,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
940,FFF,2014B,533595,M,North Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
941,BBB,2013J,547159,F,North Western Region,Lower Than A Level,20-30%,0-35,0,119,N,Pass
942,BBB,2013B,544688,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
943,CCC,2014J,614611,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
944,GGG,2013J,585207,M,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass
945,CCC,2014J,609817,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
946,CCC,2014J,591462,M,Wales,Lower Than A Level,70-80%,0-35,2,59,N,Withdrawn
947,FFF,2014J,626709,F,London Region,HE Qualification,40-50%,0-35,0,120,N,Withdrawn
948,GGG,2013J,557973,M,Wales,Lower Than A Level,40-50%,0-35,0,30,N,Fail
949,BBB,2013J,1816190,F,Wales,A Level or Equivalent,60-70%,35-55,0,60,N,Fail
950,FFF,2013J,570918,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
951,EEE,2014B,607250,M,Wales,Lower Than A Level,90-100%,35-55,0,90,N,Pass
952,DDD,2014J,2124615,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
953,BBB,2014J,578484,F,East Midlands Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail
954,FFF,2014J,636750,F,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
955,FFF,2014B,633494,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,89,N,Withdrawn
956,DDD,2014B,2624439,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
957,BBB,2013J,576345,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
958,FFF,2014J,618792,M,Scotland,Lower Than A Level,90-100%,0-35,0,120,Y,Withdrawn
959,BBB,2014J,519214,F,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
960,CCC,2014J,635954,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Distinction
961,CCC,2014B,312324,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn
962,FFF,2013J,655348,F,Wales,A Level or Equivalent,10-20,0-35,0,120,N,Fail
963,CCC,2014B,594746,M,North Western Region,Lower Than A Level,70-80%,0-35,0,213,N,Withdrawn
964,BBB,2014B,572426,M,North Western Region,A Level or Equivalent,10-20,0-35,1,120,N,Withdrawn
965,FFF,2014B,571362,M,Scotland,HE Qualification,90-100%,0-35,0,120,N,Distinction
966,BBB,2014J,593009,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,167,N,Withdrawn
967,FFF,2013B,560326,F,Wales,A Level or Equivalent,30-40%,35-55,0,120,N,Pass
968,BBB,2013B,575838,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,91,N,Withdrawn
969,BBB,2013J,2237226,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,Fail
970,EEE,2014J,606355,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
971,DDD,2014J,549565,F,North Region,A Level or Equivalent,30-40%,35-55,0,59,N,Withdrawn
972,BBB,2013J,370979,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,59,N,Fail
973,DDD,2013J,567145,M,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
974,DDD,2014J,383412,F,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
975,FFF,2013J,321318,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,5,59,N,Fail
976,DDD,2014B,605730,M,East Midlands Region,No Formal quals,30-40%,0-35,1,172,N,Withdrawn
977,BBB,2013B,587567,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
978,BBB,2014B,615429,M,South West Region,Lower Than A Level,60-70%,0-35,1,60,Y,Withdrawn
979,BBB,2014B,281291,F,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn
980,CCC,2014J,664148,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
981,BBB,2013J,533092,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Distinction
982,BBB,2013J,568521,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
983,FFF,2014J,2550735,M,East Midlands Region,Lower Than A Level,90-100%,35-55,0,89,N,Withdrawn
984,FFF,2014J,539756,M,Wales,Lower Than A Level,10-20,35-55,0,59,Y,Fail
985,DDD,2013J,495050,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
986,FFF,2013J,548713,M,East Midlands Region,Lower Than A Level,30-40%,0-35,1,60,N,Pass
987,FFF,2014J,607911,M,South Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass
988,AAA,2014B,53991,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,59,N,Pass
989,BBB,2013B,1833747,F,Wales,HE Qualification,30-40%,35-55,0,60,N,Pass
990,FFF,2013J,638057,M,Scotland,HE Qualification,0-10%,0-35,0,120,N,Pass
991,BBB,2013J,585646,F,North Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
992,FFF,2014J,636444,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn
993,CCC,2014B,565179,M,Wales,A Level or Equivalent,30-40%,0-35,0,59,N,Fail
994,FFF,2013J,594712,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
995,BBB,2014B,622564,F,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Fail
996,DDD,2013J,123089,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,59,N,Withdrawn
997,FFF,2014B,643300,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn
998,DDD,2013B,419879,M,North Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail
999,EEE,2014J,606952,M,North Region,Lower Than A Level,70-80%,0-35,0,59,N,Withdrawn
1000,DDD,2013J,217430,F,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Pass
1001,EEE,2014B,641179,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
1002,FFF,2013J,577884,M,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Fail
1003,BBB,2014J,629568,F,Ireland,HE Qualification,70-80%,0-35,0,120,N,Pass
1004,FFF,2013J,610531,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1005,FFF,2014J,642691,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
1006,FFF,2014J,163541,M,East Anglian Region,HE Qualification,50-60%,35-55,0,60,N,Pass
1007,FFF,2013B,553579,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
1008,BBB,2013J,549727,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
1009,EEE,2014J,419895,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
1010,FFF,2013J,520701,M,Scotland,A Level or Equivalent,30-40%,0-35,0,59,N,Pass
1011,DDD,2014J,527833,M,North Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass
1012,DDD,2013B,525529,M,North Western Region,Lower Than A Level,70-80%,0-35,0,121,N,Pass
1013,EEE,2014J,631217,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
1014,AAA,2013J,247701,F,East Anglian Region,Lower Than A Level,40-50%,55<=,0,195,N,Fail
1015,EEE,2013J,314996,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1016,DDD,2014J,663171,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
1017,BBB,2014B,624541,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
1018,FFF,2014B,603959,M,Scotland,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
1019,FFF,2013J,587115,F,South East Region,HE Qualification,10-20,0-35,0,60,N,Pass
1020,CCC,2014J,655456,M,North Western Region,HE Qualification,60-70%,0-35,0,59,N,Withdrawn
1021,FFF,2013B,2215655,F,North Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail
1022,FFF,2014J,593825,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail
1023,FFF,2014B,557112,M,East Midlands Region,Lower Than A Level,30-40%,55<=,0,60,N,Fail
1024,CCC,2014B,612842,M,London Region,Lower Than A Level,90-100%,0-35,0,60,Y,Distinction
1025,EEE,2013J,579874,M,Wales,Lower Than A Level,0-10%,35-55,0,89,N,Fail
1026,BBB,2014J,601198,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
1027,FFF,2014B,638414,M,London Region,HE Qualification,70-80%,35-55,0,120,N,Withdrawn
1028,EEE,2014J,599275,M,Scotland,HE Qualification,20-30%,0-35,0,30,N,Distinction
1029,BBB,2013B,502367,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,119,N,Withdrawn
1030,FFF,2013J,302814,F,London Region,Lower Than A Level,30-40%,0-35,1,90,N,Pass
1031,FFF,2014J,281511,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
1032,FFF,2013B,189689,M,South East Region,A Level or Equivalent,20-30%,35-55,0,119,N,Fail
1033,BBB,2013B,598764,F,Wales,HE Qualification,50-60%,35-55,0,60,N,Distinction
1034,FFF,2014B,2517700,M,South East Region,No Formal quals,70-80%,0-35,0,90,Y,Distinction
1035,CCC,2014B,299365,M,East Midlands Region,HE Qualification,80-90%,0-35,0,90,N,Pass
1036,BBB,2013B,24734,F,North Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
1037,BBB,2013J,555851,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
1038,BBB,2014J,2409424,F,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
1039,FFF,2014B,2375514,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1040,DDD,2014J,2348902,M,Scotland,Lower Than A Level,20-30%,0-35,0,90,N,Pass
1041,FFF,2014B,559360,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,204,N,Withdrawn
1042,GGG,2014J,684805,M,South Region,Lower Than A Level,80-90%,35-55,0,30,N,Withdrawn
1043,FFF,2013J,2132543,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
1044,BBB,2014J,545580,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn
1045,BBB,2014B,626551,M,Wales,HE Qualification,90-100%,35-55,0,60,N,Pass
1046,BBB,2013J,2470884,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn
1047,BBB,2014B,632233,F,Scotland,Lower Than A Level,80-90%,35-55,2,60,N,Distinction
1048,AAA,2014B,633325,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
1049,EEE,2014J,651074,F,South East Region,HE Qualification,80-90%,35-55,0,30,N,Withdrawn
1050,FFF,2014J,615964,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass
1051,FFF,2014B,534670,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,59,N,Pass
1052,GGG,2013J,571338,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,1,30,N,Fail
1053,EEE,2014J,675560,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass
1054,BBB,2013J,507308,F,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
1055,FFF,2014B,543568,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
1056,BBB,2013J,576017,F,Wales,Lower Than A Level,70-80%,35-55,0,59,N,Fail
1057,DDD,2014J,516055,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,89,N,Withdrawn
1058,DDD,2014J,644096,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn
1059,DDD,2013B,530985,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,Y,Fail
1060,DDD,2014J,564661,M,North Western Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn
1061,CCC,2013J,1048533,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
1062,BBB,2013B,419930,F,North Western Region,Lower Than A Level,10-20,0-35,0,167,N,Pass
1063,BBB,2013B,444907,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
1064,BBB,2013J,2383044,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
1065,FFF,2014J,577873,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail
1066,BBB,2013J,600571,M,London Region,HE Qualification,70-80%,35-55,0,60,N,Pass
1067,CCC,2014J,597504,F,Scotland,HE Qualification,60-70%,35-55,0,60,N,Fail
1068,DDD,2014J,542785,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,59,N,Fail
1069,DDD,2014B,513621,M,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn
1070,DDD,2014J,2536435,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
1071,FFF,2013B,620847,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn
1072,EEE,2014B,611376,M,South Region,No Formal quals,60-70%,0-35,2,120,N,Pass
1073,AAA,2014J,558156,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,89,N,Pass
1074,FFF,2013B,403600,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
1075,BBB,2013B,594459,F,Wales,Lower Than A Level,40-50%,35-55,0,89,N,Withdrawn
1076,BBB,2013J,573772,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,240,N,Withdrawn
1077,BBB,2013J,602405,F,Scotland,Lower Than A Level,20-30%,0-35,0,60,Y,Fail
1078,EEE,2014B,601390,F,London Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn
1079,BBB,2014J,612272,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
1080,DDD,2013J,541504,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,3,164,N,Withdrawn
1081,BBB,2014B,167392,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,31,N,Withdrawn
1082,DDD,2013J,553262,M,South Region,HE Qualification,10-20,0-35,0,90,N,Withdrawn
1083,DDD,2014J,395675,M,Wales,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn
1084,FFF,2014J,616329,F,Wales,Lower Than A Level,60-70%,0-35,0,90,N,Fail
1085,EEE,2013J,542974,M,South Region,Lower Than A Level,20-30%,0-35,0,59,N,Pass
1086,FFF,2014B,601630,F,Wales,Lower Than A Level,40-50%,0-35,2,60,Y,Withdrawn
1087,CCC,2014J,632046,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,59,N,Withdrawn
1088,GGG,2013J,602937,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail
1089,BBB,2014B,586743,F,North Region,A Level or Equivalent,20-30%,35-55,0,120,N,Withdrawn
1090,FFF,2013J,618844,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
1091,DDD,2013J,618169,F,Wales,HE Qualification,80-90%,0-35,0,60,N,Pass
1092,FFF,2013J,485968,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass
1093,GGG,2014J,645529,M,South Region,A Level or Equivalent,70-80%,0-35,0,89,N,Withdrawn
1094,BBB,2014J,608642,F,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
1095,FFF,2014B,577805,M,London Region,A Level or Equivalent,10-20,0-35,0,89,N,Distinction
1096,GGG,2013J,590859,F,South Region,A Level or Equivalent,10-20,35-55,0,32,N,Pass
1097,DDD,2013J,558251,M,Yorkshire Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn
1098,DDD,2013B,593235,M,South Region,Lower Than A Level,30-40%,0-35,1,30,N,Withdrawn
1099,CCC,2014J,596134,M,Wales,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
1100,BBB,2014J,582279,M,South Region,HE Qualification,80-90%,35-55,0,59,N,Distinction
1101,EEE,2013J,577607,M,Wales,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
1102,CCC,2014J,321599,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
1103,EEE,2013J,619009,M,Scotland,Lower Than A Level,60-70%,0-35,0,167,N,Pass
1104,DDD,2013J,608984,F,South East Region,Lower Than A Level,90-100%,35-55,0,30,N,Distinction
1105,DDD,2013B,465455,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,166,N,Pass
1106,FFF,2013B,507705,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail
1107,DDD,2014J,617918,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,120,N,Withdrawn
1108,FFF,2014B,627074,M,South Region,Lower Than A Level,30-40%,0-35,0,59,N,Pass
1109,CCC,2014B,2238648,M,East Midlands Region,HE Qualification,20-30%,35-55,0,59,N,Pass
1110,FFF,2013J,1967768,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,76,N,Withdrawn
1111,FFF,2013J,575148,M,Wales,HE Qualification,30-40%,0-35,0,60,N,Withdrawn
1112,CCC,2014J,566500,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn
1113,CCC,2014J,594970,M,Yorkshire Region,HE Qualification,0-10%,0-35,1,164,N,Fail
1114,EEE,2013J,151083,M,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,59,N,Fail
1115,CCC,2014J,434329,M,North Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass
1116,BBB,2013B,588427,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction
1117,BBB,2013J,339106,F,Wales,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn
1118,CCC,2013J,572063,M,London Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
1119,BBB,2013J,573965,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
1120,GGG,2014B,596433,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail
1121,GGG,2014J,606002,F,North Region,Lower Than A Level,10-20,0-35,0,30,N,Fail
1122,BBB,2013J,553782,M,South Region,Lower Than A Level,20-30%,35-55,0,59,N,Withdrawn
1123,FFF,2013J,324581,M,Wales,HE Qualification,40-50%,0-35,0,163,Y,Distinction
1124,BBB,2014J,587676,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,121,N,Pass
1125,BBB,2014J,588971,F,South Region,A Level or Equivalent,70-80%,35-55,0,217,N,Pass
1126,BBB,2014J,397268,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,59,N,Pass
1127,FFF,2014J,254904,M,South East Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn
1128,GGG,2014B,591044,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass
1129,FFF,2014B,763731,M,South Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass
1130,CCC,2013B,675917,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn
1131,BBB,2013B,621211,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,91,N,Withdrawn
1132,EEE,2014J,602616,M,Scotland,A Level or Equivalent,30-40%,0-35,0,59,N,Distinction
1133,GGG,2014B,558369,F,South Region,Lower Than A Level,20-30%,0-35,2,60,N,Pass
1134,FFF,2013B,565918,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn
1135,GGG,2014B,602818,F,North Region,Lower Than A Level,10-20,0-35,0,30,N,Distinction
