,Quiz01 [10],Assignment01 [8],Midterm Exam [20],Assignment02 [12],Assignment03 [25],Final Exam [35],# Logins,# Content Reads,# Forum Reads,# Forum Posts,# Quiz Reviews before submission,Assignment 1 lateness indicator,Assignment 2 lateness indicator,Assignment 3 lateness indicator,Average time to submit assignment (in hours)
391,75,83,73,70,83,81,70,359,0,0,3,0,0,0,124.78333
392,90,69,73,88,83,66,57,358,0,0,2,0,0,0,69.64444
393,90,93,88,86,78,51,94,270,0,0,0,0,0,0,276.76111
394,80,79,75,73,0,67,76,192,1,0,3,0,0,0,280.84444
395,75,82,83,81,83,73,62,210,0,0,3,0,0,0,89.41667
396,80,72,68,73,86,57,53,347,0,0,0,0,0,0,283.16667
397,75,51,45,81,76,43,101,339,0,0,1,0,0,0,280.45556
398,70,74,83,80,82,64,68,192,0,0,1,0,0,0,119.83333
399,85,83,88,84,88,58,82,359,0,0,3,0,0,0,253.64444
400,85,92,68,90,91,74,97,213,0,0,5,0,0,0,253.99444
401,80,80,75,82,82,41,41,588,0,0,0,0,0,0,261.49444
402,80,97,62,94,84,46,73,258,0,0,2,0,0,0,64.22222
403,75,84,83,81,93,71,70,342,0,0,2,0,0,0,83.8
404,80,59,70,89,68,50,72,260,0,0,2,0,0,0,221.99444
405,85,94,88,86,89,86,106,208,0,0,3,0,0,0,83.70556
406,70,76,63,85,84,59,64,265,0,0,1,0,0,0,142.67222
407,80,91,83,86,87,70,81,210,0,0,1,0,0,0,259.49444
408,85,82,68,90,83,69,71,339,0,0,0,0,0,0,54.84444
409,75,88,88,90,85,69,71,238,0,0,2,0,0,0,218.57778
410,70,74,80,91,84,58,81,217,0,0,1,0,0,0,277.27222
411,70,79,80,73,56,65,70,253,0,0,1,0,0,0,116.76111
412,80,79,94,92,85,0,0,216,0,0,3,0,0,0,277.49444
413,75,66,68,84,87,64,64,387,0,0,2,0,0,0,86.24444
414,75,91,75,90,81,64,91,196,0,0,2,0,0,0,64.87778
415,80,64,83,65,84,70,55,342,0,0,1,0,0,0,131.00556
416,70,90,78,76,94,46,58,358,0,0,0,0,0,0,359.92778
417,70,69,88,87,93,71,86,426,0,0,2,0,0,0,47.69444
418,70,78,78,83,89,67,61,224,0,0,2,0,0,0,246.82222
419,85,90,70,93,94,47,57,342,0,0,1,0,0,0,82.54444
420,75,77,78,77,90,64,0,208,0,0,1,0,0,0,222.48333
421,75,73,85,64,85,59,84,230,0,0,1,0,0,0,253.99444
422,85,82,78,91,84,83,51,342,0,0,2,0,0,0,241.73889
423,85,86,80,81,82,51,56,228,0,0,0,0,0,0,221.99444
424,80,66,88,69,90,64,113,231,0,0,2,0,0,0,279.46667
425,75,86,63,87,80,63,56,200,0,0,2,0,0,0,378.60556
426,85,72,80,77,97,59,78,216,0,0,3,0,0,0,334.01111
427,65,63,83,73,81,64,82,322,0,0,1,0,0,0,279.47778
428,70,81,73,72,70,71,53,239,0,0,2,0,0,0,140.35556
429,95,98,88,96,91,76,69,210,0,0,1,0,0,0,246.24444
430,90,86,78,92,93,69,91,280,0,0,3,0,0,0,134.72222
431,70,75,88,69,75,63,66,633,0,0,1,0,0,0,260.72778
432,80,76,75,80,79,64,77,177,0,0,1,0,0,0,86.24444
433,80,79,88,78,82,86,78,315,0,0,2,0,0,0,124.78333
434,80,0,65,0,0,0,48,263,1,1,1,0,0,0,96.38333
435,95,86,78,76,94,66,78,150,0,0,2,0,0,0,47.69444
436,75,71,75,73,60,66,67,344,0,0,1,0,0,0,246.82222
437,80,81,88,81,87,76,70,238,0,0,0,0,0,0,280.45556
438,85,91,88,89,87,70,57,255,0,0,3,0,0,0,139.85
439,80,95,85,76,81,73,58,210,0,0,2,0,0,0,133.31111
440,80,92,83,82,83,79,87,239,0,0,2,0,0,0,344.5
441,85,77,88,72,80,60,61,192,0,0,2,0,0,0,64.22222
442,90,94,65,84,74,56,89,633,0,0,0,0,0,0,248.11111
443,90,72,63,57,68,54,54,319,0,0,2,0,0,0,275.45556
444,80,81,53,83,88,53,68,240,0,0,3,0,0,0,246.24444
445,70,77,78,80,79,67,75,347,0,0,1,0,0,0,134.72222
446,75,91,90,89,85,66,99,231,0,0,1,0,0,0,146.13889
447,95,87,80,88,90,61,80,230,0,0,1,0,0,0,124.78333
448,75,90,70,86,93,83,88,216,0,0,1,0,0,0,276.76111
449,75,93,93,90,93,31,69,177,0,0,1,0,0,0,246.66667
450,100,83,80,82,83,61,62,250,0,0,2,0,0,0,280.84444
451,70,76,75,83,85,43,66,216,0,0,1,0,0,0,126.78333
452,85,88,80,87,91,77,60,194,0,0,2,0,0,0,231.86111
453,75,96,50,81,92,63,66,166,0,0,2,0,0,0,222.48333
454,75,75,78,78,88,51,79,342,0,0,2,0,0,0,106.7
455,75,74,75,85,82,69,64,342,0,0,2,0,0,0,253.99444
456,70,98,83,87,87,60,96,442,0,0,2,0,0,0,261.49444
457,100,78,88,85,78,54,75,216,0,0,3,0,0,0,85.64444
458,75,86,93,82,81,58,62,192,0,0,3,0,0,0,100.72222
459,90,67,88,68,68,59,73,282,0,0,2,0,0,0,272.51111
460,70,77,88,79,78,40,80,305,0,0,2,0,0,0,83.70556
461,70,88,83,70,77,50,46,230,0,0,1,0,0,0,60.61111
462,95,87,83,73,79,51,79,223,0,0,0,0,0,0,54.84444
463,70,88,65,90,84,73,57,231,0,0,1,0,0,0,231.31111
464,95,73,78,71,55,44,56,239,0,0,2,0,0,0,116.29444
465,100,66,78,74,84,57,86,247,0,0,3,0,0,0,283.16667
466,80,81,68,83,80,53,55,177,0,0,1,0,0,0,378.60556
467,80,69,83,73,96,63,74,210,0,0,1,0,0,0,241.73889
468,80,71,95,81,71,53,100,253,0,0,4,0,0,0,344.13333
469,70,93,70,86,82,74,91,194,0,0,2,0,0,0,334.01111
470,85,93,75,89,88,69,95,305,0,0,4,0,0,0,129.96667
471,80,91,85,78,90,69,102,251,0,0,1,0,0,0,317.48889
472,75,96,90,91,90,59,95,228,0,0,2,0,0,0,128.78333
473,100,78,45,86,79,45,76,282,0,0,0,0,0,0,253.39444
474,80,66,73,88,83,59,61,216,0,0,0,0,0,0,243.15556
475,90,73,88,81,87,44,61,589,0,0,1,0,0,0,83.86667
476,75,60,78,91,80,76,53,359,0,0,1,0,0,0,142.59444
477,0,65,88,91,89,64,55,286,0,0,1,0,0,0,77.56667
478,75,83,70,83,83,73,85,342,0,0,1,0,0,0,123.79444
479,85,91,85,90,93,84,74,249,0,0,0,0,0,0,272.51111
480,70,73,68,74,84,69,86,251,0,0,5,0,0,0,374.35556
481,85,61,65,84,77,74,83,200,0,0,1,0,0,0,141.53889
482,70,78,78,78,78,56,73,286,0,0,3,0,0,0,141.76111
483,80,79,83,83,86,49,73,298,0,0,3,0,0,0,129.87778
484,80,85,88,89,93,79,83,339,1,1,1,0,0,0,274.31667
485,70,70,63,81,73,67,47,339,0,0,2,0,0,0,84.96667
